Subnum,trial,run,rule,lastrule,color,shape,number,resp,corr,last_corr,corr_col,corr_shape,corr_num,persev,persev_err,abstime,rt,ptp,unambig,ptpCorr,tent,tent2,corr2,PARPERS,PARPERSERR,
0,1,1,2,-1,Blue,Cross,1,4,0,0,1,0,0,0,0,3738,1236,0,0,0,0,0,0,0,0,
0,2,1,2,-1,Blue,Cross,2,4,0,0,1,0,0,0,0,5803,772,0,0,0,0,0,0,0,0,
