trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4414,6823
2,1,3,2,3,1,3809,0
2,2,3,2,2,3,6688,0
2,3,3,2,3,2,11008,0
2,4,3,2,2,3,14840,0
2,5,3,2,3,2,28000,0
2,6,3,2,3,2,29831,0
2,7,3,2,2,3,35638,0
2,8,3,2,2,3,39406,0
2,9,3,2,1,2,41630,0
2,10,3,2,3,1,43279,44368
3,1,3,2,3,1,1080,0
3,2,3,2,3,3,3395,0
3,3,3,2,3,2,9727,0
3,4,3,2,2,3,13015,0
3,5,3,2,2,3,15216,16298
4,1,3,4,3,2,3663,0
4,2,3,4,2,3,8567,0
4,3,3,4,3,2,11839,0
4,4,3,4,3,1,13895,0
4,5,3,4,2,3,17774,0
4,6,3,4,3,2,19496,0
4,7,3,4,2,3,21582,0
4,8,3,4,2,3,24102,0
4,9,3,4,3,3,27158,0
4,10,3,4,3,3,29517,0
4,11,3,4,3,3,32133,0
4,12,3,4,3,3,35102,0
4,13,3,4,3,3,36901,0
4,14,3,4,3,3,38861,0
4,15,3,4,1,3,41495,0
4,16,3,4,3,1,43230,0
4,17,3,4,3,2,45957,0
4,18,3,4,3,2,48308,0
4,19,3,4,2,2,51892,0
4,20,3,4,1,3,55268,0
4,21,3,4,2,1,59716,0
4,22,3,4,2,3,61756,0
4,23,3,4,1,2,63302,0
4,24,3,4,3,1,65355,0
4,25,3,4,3,2,66684,0
4,26,3,4,1,3,68147,69266
5,1,3,4,2,2,2919,0
5,2,3,4,3,2,5735,0
5,3,3,4,3,1,7053,0
5,4,3,4,2,3,8420,0
5,5,3,4,2,3,10262,0
5,6,3,4,3,2,13478,0
5,7,3,4,3,3,14990,0
5,8,3,4,2,2,17982,0
5,9,3,4,1,3,23710,0
5,10,3,4,2,1,30277,0
5,11,3,4,3,2,31810,0
5,12,3,4,3,2,33365,0
5,13,3,4,2,3,34805,0
5,14,3,4,2,2,36269,0
5,15,3,4,1,3,38788,0
5,16,3,4,2,1,40876,0
5,17,3,4,3,2,43900,0
5,18,3,4,3,2,46067,0
5,19,3,4,2,3,47972,0
5,20,3,4,2,2,49324,0
5,21,3,4,1,3,52328,0
5,22,3,4,3,3,57116,0
5,23,3,4,3,2,58644,0
5,24,3,4,3,1,60011,0
5,25,3,4,2,3,61668,0
5,26,3,4,2,3,63411,0
5,27,3,4,1,2,66123,0
5,28,3,4,3,2,67701,0
5,29,3,4,3,1,68873,70142
6,1,3,5,3,1,3443,0
6,2,3,5,3,2,5205,0
6,3,3,5,2,2,6709,0
6,4,3,5,2,3,8627,0
6,5,3,5,2,3,9780,0
6,6,3,5,1,3,11786,0
6,7,3,5,3,2,14404,0
6,8,3,5,3,1,16315,0
6,9,3,5,3,2,18267,0
6,10,3,5,1,3,19762,0
6,11,3,5,2,3,21058,22063
7,1,3,5,2,1,2297,0
7,2,3,5,3,2,3546,0
7,3,3,5,1,3,6281,0
7,4,3,5,3,3,8634,0
7,5,3,5,3,2,10426,0
7,6,3,5,3,1,12113,0
7,7,3,5,2,3,13905,14936
8,1,3,5,2,1,1768,0
8,2,3,5,3,2,3033,0
8,3,3,5,3,2,4608,0
8,4,3,5,2,2,6424,0
8,5,3,5,1,3,10334,0
8,6,3,5,2,3,12319,0
8,7,3,5,2,2,13663,0
8,8,3,5,3,2,15655,0
8,9,3,5,3,1,17696,0
8,10,3,5,2,3,19751,0
8,11,3,5,2,3,21271,0
8,12,3,5,3,2,22911,0
8,13,3,5,1,2,24830,0
8,14,3,5,3,3,26006,0
8,15,3,5,3,1,28662,0
8,16,3,5,2,3,31911,0
8,17,3,5,2,3,34423,0
8,18,3,5,3,2,36822,0
8,19,3,5,3,2,37974,0
8,20,3,5,2,3,42424,0
8,21,3,5,2,3,44453,0
8,22,3,5,3,2,45941,0
8,23,3,5,3,2,47013,0
8,24,3,5,2,3,49157,0
8,25,3,5,3,2,50437,0
8,26,3,5,2,3,52653,0
8,27,3,5,2,3,53885,0
8,28,3,5,3,2,55005,0
8,29,3,5,3,2,56101,0
8,30,3,5,2,2,57621,0
8,31,3,5,2,3,62532,0
8,32,3,5,2,3,63924,0
8,33,3,5,1,2,66004,0
8,34,3,5,3,2,67460,0
8,35,3,5,3,1,69012,0
8,36,3,5,2,3,70756,0
8,37,3,5,2,3,71996,72945
9,1,3,6,3,2,1637,0
9,2,3,6,2,2,3785,0
9,3,3,6,2,1,6324,0
9,4,3,6,2,3,8060,0
9,5,3,6,3,2,10092,0
9,6,3,6,3,2,11524,0
9,7,3,6,2,2,14188,0
9,8,3,6,1,3,16459,0
9,9,3,6,3,1,18891,0
9,10,3,6,1,3,22755,0
9,11,3,6,2,3,25051,0
9,12,3,6,2,1,26939,0
9,13,3,6,1,2,29515,0
9,14,3,6,3,2,31923,0
9,15,3,6,3,1,34211,0
9,16,3,6,2,3,36370,0
9,17,3,6,2,2,38034,0
9,18,3,6,1,3,40914,0
9,19,3,6,2,1,44154,0
9,20,3,6,3,2,46202,0
9,21,3,6,3,2,55626,0
9,22,3,6,1,3,59961,0
9,23,3,6,2,3,61121,0
9,24,3,6,2,3,62101,63119
10,1,3,6,2,3,3990,0
10,2,3,6,3,2,5654,0
10,3,3,6,3,2,6935,0
10,4,3,6,3,1,8149,0
10,5,3,6,2,3,9445,0
10,6,3,6,2,3,10774,0
10,7,3,6,3,2,13037,0
10,8,3,6,1,3,14213,0
10,9,3,6,3,2,17180,0
10,10,3,6,3,1,18348,0
10,11,3,6,2,3,20348,0
10,12,3,6,2,2,22717,0
10,13,3,6,3,2,24586,0
10,14,3,6,1,3,25932,0
10,15,3,6,2,1,29585,0
10,16,3,6,3,2,35093,0
10,17,3,6,2,3,36468,0
10,18,3,6,2,2,37651,0
10,19,3,6,1,2,43195,0
10,20,3,6,2,3,45824,0
10,21,3,6,3,2,50148,0
10,22,3,6,3,3,55211,0
10,23,3,6,2,2,58650,0
10,24,3,6,3,1,60602,0
10,25,3,6,2,3,62362,0
10,26,3,6,1,2,64634,0
10,27,3,6,3,1,67332,0
10,28,3,6,2,3,70462,0
10,29,3,6,2,3,72313,0
10,30,3,6,3,2,73681,0
10,31,3,6,1,2,75425,0
10,32,3,6,2,1,78313,0
10,33,3,6,3,2,81537,0
10,34,3,6,1,3,87720,0
10,35,3,6,3,1,94248,0
10,36,3,6,1,3,95890,0
10,37,3,6,3,1,109208,0
10,38,3,6,2,3,111447,0
10,39,3,6,3,2,113209,0
10,40,3,6,1,3,114363,0
10,20,3,6,<timeout>,3,120112,0
11,1,3,6,3,1,2102,0
11,2,3,6,3,2,4166,0
11,3,3,6,2,3,6670,0
11,4,3,6,1,2,8107,0
11,5,3,6,3,3,10308,0
11,6,3,6,2,3,13165,0
11,7,3,6,2,3,14742,0
11,8,3,6,3,1,22325,0
11,9,3,6,3,2,24602,0
11,10,3,6,3,2,26677,0
11,11,3,6,2,3,28133,0
11,12,3,6,2,3,29205,0
11,13,3,6,3,2,43148,0
11,14,3,6,1,2,44882,0
11,15,3,6,2,3,46267,0
11,16,3,6,2,1,47235,0
11,17,3,6,1,2,50651,0
11,18,3,6,3,2,55539,0
11,19,3,6,3,1,56995,0
11,20,3,6,2,3,58867,0
11,21,3,6,1,3,60954,0
11,22,3,6,2,1,62354,63883
12,1,3,7,3,2,2574,0
12,2,3,7,3,1,4150,0
12,3,3,7,2,3,5718,0
12,4,3,7,2,3,6974,0
12,5,3,7,3,2,8238,0
12,6,3,7,1,2,9715,0
12,7,3,7,3,1,10948,0
12,8,3,7,2,3,13557,0
12,9,3,7,2,3,14726,0
12,10,3,7,3,2,16405,0
12,11,3,7,1,2,17945,0
12,12,3,7,3,3,19205,0
12,13,3,7,2,3,21541,0
12,14,3,7,3,1,22933,0
12,15,3,7,2,3,25245,0
12,16,3,7,3,2,27068,0
12,17,3,7,1,2,28900,0
12,18,3,7,3,1,30541,0
12,19,3,7,2,3,32724,0
12,20,3,7,2,3,33900,0
12,21,3,7,3,2,35692,0
12,22,3,7,3,2,37036,0
12,23,3,7,1,3,38621,0
12,24,3,7,3,1,40732,0
12,25,3,7,2,3,42572,0
12,26,3,7,2,3,43683,0
12,27,3,7,3,2,44845,0
12,28,3,7,2,2,47075,0
12,29,3,7,1,2,48531,0
12,30,3,7,3,1,49651,0
12,31,3,7,1,3,51051,0
12,32,3,7,2,3,52315,0
12,33,3,7,2,1,53371,0
12,34,3,7,3,2,58328,0
12,35,3,7,3,2,59443,0
12,36,3,7,1,3,63385,0
12,37,3,7,2,3,64738,0
12,38,3,7,2,3,65946,66979
13,1,3,7,2,1,1004,0
13,2,3,7,3,2,2508,0
13,3,3,7,3,2,3900,0
13,4,3,7,1,3,5506,0
13,5,3,7,2,2,6764,0
13,6,3,7,2,1,8978,0
13,7,3,7,2,3,10292,0
13,8,3,7,1,2,11948,12942
