trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,3289,6873
2,1,3,2,2,1,2770,0
2,2,3,2,3,2,4518,5198
3,1,3,2,3,1,2306,0
3,2,3,2,2,3,4939,6503
4,1,3,4,3,1,28880,0
4,2,3,4,3,2,60441,0
4,3,3,4,2,2,93548,0
4,4,3,4,2,3,102809,0
4,5,3,4,2,3,107377,0
4,6,3,4,1,2,110246,0
4,7,3,4,3,1,114772,0
4,8,3,4,3,2,116766,0
4,9,3,4,1,3,119386,120178
5,1,3,4,3,2,15842,0
5,2,3,4,3,1,17796,0
5,3,3,4,2,3,19866,0
5,4,3,4,2,3,21066,0
5,5,3,4,1,2,23621,0
5,6,3,4,2,1,25842,0
5,7,3,4,3,2,27595,0
5,8,3,4,3,2,31530,0
5,9,3,4,2,3,38635,0
5,10,3,4,2,3,43882,0
5,11,3,4,3,2,49129,0
5,12,3,4,3,2,58197,0
5,13,3,4,1,3,71329,0
5,14,3,4,2,1,76319,0
5,15,3,4,2,3,81996,0
5,16,3,4,1,2,83405,0
5,17,3,4,3,2,85397,0
5,18,3,4,3,1,86860,87620
6,1,3,5,2,1,17812,0
6,2,3,5,3,2,19390,0
6,3,3,5,3,2,23128,0
6,4,3,5,1,3,24628,0
6,5,3,5,2,3,25861,26539
7,1,3,5,3,2,8202,0
7,2,3,5,3,1,9770,0
7,3,3,5,2,3,13153,0
7,4,3,5,2,2,15185,0
7,5,3,5,1,3,20023,0
7,6,3,5,3,3,40185,0
7,7,3,5,3,2,49700,0
7,8,3,5,3,1,55610,0
7,9,3,5,2,3,60395,0
7,10,3,5,2,3,63884,0
7,11,3,5,1,2,65099,0
7,12,3,5,3,2,67500,0
7,13,3,5,3,1,69637,0
7,14,3,5,2,3,70749,71489
8,1,3,5,3,1,18620,0
8,2,3,5,3,2,19717,0
8,3,3,5,1,3,22689,0
8,4,3,5,2,3,24793,0
8,5,3,5,2,1,25921,26767
9,1,3,6,3,1,5500,0
9,2,3,6,1,2,16947,0
9,3,3,6,3,1,18685,0
9,4,3,6,1,3,22204,0
9,5,3,6,2,2,27324,0
9,6,3,6,2,3,35957,0
9,7,3,6,2,1,40184,0
9,8,3,6,3,2,41717,0
9,9,3,6,3,2,45439,0
9,10,3,6,1,3,46756,0
9,11,3,6,2,3,48030,0
9,12,3,6,2,3,49165,49807
10,1,3,6,3,1,12621,0
10,2,3,6,2,3,32995,0
10,3,3,6,1,2,34114,0
10,4,3,6,3,2,38215,0
10,5,3,6,3,1,40914,0
10,6,3,6,2,3,42610,0
10,7,3,6,2,3,43506,44066
11,1,3,6,2,1,10467,0
11,2,3,6,3,2,11521,0
11,3,3,6,3,2,13354,0
11,4,3,6,1,3,14680,0
11,5,3,6,2,3,16313,0
11,6,3,6,2,1,17361,17977
12,1,3,7,3,1,6960,0
12,2,3,7,1,2,10439,0
12,3,3,7,3,1,11536,0
12,4,3,7,1,3,20272,0
12,5,3,7,2,3,23620,0
12,6,3,7,2,1,24754,0
12,7,3,7,3,2,32377,0
12,8,3,7,3,2,33536,0
12,9,3,7,1,3,34631,0
12,10,3,7,2,1,37462,0
12,11,3,7,2,3,38459,0
12,12,3,7,1,3,40106,40696
13,1,3,7,2,1,9107,0
13,2,3,7,1,2,16837,0
13,3,3,7,3,2,22927,0
13,4,3,7,3,1,23902,0
13,5,3,7,1,3,27862,0
13,6,3,7,2,1,29089,0
13,7,3,7,2,3,34689,0
13,8,3,7,1,2,35734,0
13,9,3,7,3,2,45337,0
13,10,3,7,3,1,46174,0
13,11,3,7,2,3,47969,0
13,12,3,7,2,3,48807,0
13,13,3,7,1,2,49887,50434
