trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,48014,49933
2,1,3,2,3,1,1084,0
2,2,3,2,2,3,5062,0
2,3,3,2,1,1,8143,0
2,4,3,2,1,2,10305,0
2,5,3,2,3,1,11880,12721
3,1,3,2,3,1,4099,0
3,2,3,2,2,3,6920,7873
4,1,3,4,3,3,2998,0
4,2,3,4,3,1,7302,0
4,3,3,4,2,3,10613,0
4,4,3,4,1,2,14627,0
4,5,3,4,3,1,16511,0
4,6,3,4,3,2,18175,0
4,7,3,4,1,3,19590,20351
5,1,3,4,3,2,2418,0
5,2,3,4,3,1,4769,0
5,3,3,4,2,3,6187,0
5,4,3,4,2,3,7434,0
5,5,3,4,3,2,10859,0
5,6,3,4,1,3,13435,0
5,7,3,4,2,1,15290,0
5,8,3,4,3,3,21187,0
5,9,3,4,1,2,23450,0
5,10,3,4,3,1,24563,0
5,11,3,4,3,2,30171,0
5,12,3,4,1,3,34164,0
5,13,3,4,2,1,36307,0
5,14,3,4,2,3,41276,0
5,15,3,4,1,2,42571,0
5,16,3,4,3,2,43812,0
5,17,3,4,3,1,44956,45676
6,1,3,5,3,1,2459,0
6,2,3,5,1,3,11003,0
6,3,3,5,2,1,12339,0
6,4,3,5,3,2,13532,0
6,5,3,5,1,2,17179,0
6,6,3,5,3,1,18124,0
6,7,3,5,2,3,20219,0
6,8,3,5,1,3,21300,22078
7,1,3,5,3,2,5316,0
7,2,3,5,3,1,6596,0
7,3,3,5,2,3,11870,0
7,4,3,5,2,3,17813,0
7,5,3,5,1,2,19636,0
7,6,3,5,3,1,21015,0
7,7,3,5,3,2,27653,0
7,8,3,5,1,1,29222,0
7,9,3,5,1,3,33818,0
7,10,3,5,2,1,35382,0
7,11,3,5,2,2,36966,0
7,12,3,5,2,3,39438,0
7,13,3,5,3,3,46710,0
7,14,3,5,3,2,47973,0
7,15,3,5,3,2,49094,0
7,16,3,5,1,3,55006,0
7,17,3,5,2,3,57560,0
7,18,3,5,2,3,59158,0
7,19,3,5,3,1,61087,0
7,20,3,5,3,2,63838,0
7,21,3,5,3,2,65559,0
7,22,3,5,1,3,70790,0
7,23,3,5,2,1,72231,0
7,24,3,5,2,2,77798,0
7,25,3,5,3,2,88344,0
7,26,3,5,1,3,90720,0
7,27,3,5,2,1,95847,0
7,28,3,5,3,2,98329,0
7,29,3,5,1,1,105680,0
7,30,3,5,2,3,108161,0
7,31,3,5,2,3,109866,0
7,32,3,5,1,3,112520,0
7,33,3,5,3,1,117291,0
7,20,3,5,3,3,119425,0
8,1,3,5,2,1,4061,0
8,2,3,5,3,2,5316,0
8,3,3,5,3,2,7092,0
8,4,3,5,1,3,10515,0
8,5,3,5,2,1,14661,0
8,6,3,5,2,2,15844,0
8,7,3,5,3,2,20805,0
8,8,3,5,2,2,22437,0
8,9,3,5,2,2,29361,0
8,10,3,5,2,2,30877,0
8,11,3,5,2,2,37445,0
8,12,3,5,1,3,40876,0
8,13,3,5,2,1,43181,0
8,14,3,5,2,3,45702,0
8,15,3,5,3,3,47086,0
8,16,3,5,3,2,47901,0
8,17,3,5,3,2,50566,0
8,18,3,5,1,3,52982,0
8,19,3,5,2,3,56758,0
8,20,3,5,2,1,61271,0
8,21,3,5,3,2,63319,0
8,22,3,5,1,2,64616,0
8,23,3,5,3,1,65727,0
8,24,3,5,2,3,67129,0
8,25,3,5,2,3,68092,68974
9,1,3,6,2,1,8221,0
9,2,3,6,3,2,10213,0
9,3,3,6,3,2,11447,0
9,4,3,6,1,3,12445,0
9,5,3,6,2,1,14669,0
9,6,3,6,2,3,16006,0
9,7,3,6,1,2,17804,0
9,8,3,6,2,1,19829,0
9,9,3,6,3,2,21054,0
9,10,3,6,1,3,22406,0
9,11,3,6,2,3,23754,24465
10,1,3,6,3,1,6243,0
10,2,3,6,3,2,11801,0
10,3,3,6,1,3,16536,0
10,4,3,6,2,1,18241,0
10,5,3,6,3,2,20025,0
10,6,3,6,2,2,24057,0
10,7,3,6,2,3,31284,0
10,8,3,6,2,3,32225,0
10,9,3,6,3,2,42065,0
10,10,3,6,1,3,43929,0
10,11,3,6,3,2,49266,0
10,12,3,6,3,1,50170,0
10,13,3,6,2,3,55857,0
10,14,3,6,2,3,56954,0
10,15,3,6,1,2,59832,0
10,16,3,6,3,2,61235,0
10,17,3,6,3,1,62265,0
10,18,3,6,2,3,63556,0
10,19,3,6,2,3,64484,65203
11,1,3,6,3,1,8986,0
11,2,3,6,1,2,20193,0
11,3,3,6,3,1,21214,0
11,4,3,6,2,3,26389,0
11,5,3,6,2,3,29702,0
11,6,3,6,1,2,31413,0
11,7,3,6,3,2,34518,0
11,8,3,6,3,1,35418,0
11,9,3,6,2,3,36590,0
11,10,3,6,2,3,37670,38328
12,1,3,7,3,3,3017,0
12,2,3,7,3,3,7064,0
12,3,3,7,2,1,13593,0
12,4,3,7,3,2,14916,0
12,5,3,7,3,2,19025,0
12,6,3,7,1,3,20497,0
12,7,3,7,2,1,23281,0
12,8,3,7,2,3,24016,0
12,9,3,7,1,3,24964,25767
13,1,3,7,2,1,4608,0
13,2,3,7,3,2,6053,0
13,3,3,7,3,2,7327,0
13,4,3,7,1,3,9861,0
13,5,3,7,2,1,11078,0
13,6,3,7,2,3,12350,0
13,7,3,7,1,2,13392,14016
