trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,5854,6793
2,1,3,2,2,1,2345,0
2,2,3,2,3,2,6337,7582
3,1,3,2,3,1,7267,0
3,2,3,2,2,3,8988,9721
4,1,3,4,2,1,5299,0
4,2,3,4,3,2,6384,0
4,3,3,4,3,2,7327,0
4,4,3,4,1,3,8167,8717
5,1,3,4,3,2,4388,0
5,2,3,4,3,1,5388,0
5,3,3,4,2,3,6344,0
5,4,3,4,2,3,7153,0
5,5,3,4,3,2,11149,0
5,6,3,4,1,3,13035,0
5,7,3,4,2,1,15100,0
5,8,3,4,3,2,16445,0
5,9,3,4,3,2,18052,0
5,10,3,4,2,2,19693,0
5,11,3,4,2,3,21578,0
5,12,3,4,2,3,22417,0
5,13,3,4,1,3,23508,0
5,14,3,4,3,2,26349,0
5,15,3,4,3,2,30405,0
5,16,3,4,3,1,31448,0
5,17,3,4,2,3,32488,0
5,18,3,4,2,3,34331,0
5,19,3,4,1,2,35997,0
5,20,3,4,3,2,36838,0
5,21,3,4,3,1,37627,38270
6,1,3,5,2,1,3150,0
6,2,3,5,3,2,4714,0
6,3,3,5,3,2,5967,0
6,4,3,5,1,3,6782,0
6,5,3,5,2,3,7631,8158
7,1,3,5,2,2,2012,0
7,2,3,5,3,1,4429,0
7,3,3,5,2,3,5549,0
7,4,3,5,1,2,6468,0
7,5,3,5,3,2,7212,0
7,6,3,5,3,1,8260,0
7,7,3,5,2,3,9331,9821
8,1,3,5,2,1,1177,0
8,2,3,5,3,2,2301,0
8,3,3,5,3,2,3404,0
8,4,3,5,2,3,4730,0
8,5,3,5,1,3,5850,0
8,6,3,5,2,1,6642,0
8,7,3,5,3,2,7594,0
8,8,3,5,3,2,8546,0
8,9,3,5,2,3,9731,0
8,10,3,5,2,3,10993,0
8,11,3,5,3,2,13543,0
8,12,3,5,3,2,14883,0
8,13,3,5,1,3,15753,0
8,14,3,5,2,3,16687,0
8,15,3,5,2,1,17410,17991
9,1,3,6,3,1,2081,0
9,2,3,6,3,2,5028,0
9,3,3,6,2,3,6409,0
9,4,3,6,2,3,7297,0
9,5,3,6,1,2,11369,0
9,6,3,6,3,1,12626,0
9,7,3,6,3,2,14001,0
9,8,3,6,1,3,15443,0
9,9,3,6,2,3,16642,0
9,10,3,6,2,3,17490,18051
10,1,3,6,3,2,2600,0
10,2,3,6,3,1,3454,0
10,3,3,6,2,3,6374,0
10,4,3,6,2,3,7398,0
10,5,3,6,1,1,8558,0
10,6,3,6,1,1,10198,0
10,7,3,6,1,2,13606,0
10,8,3,6,3,1,15206,0
10,9,3,6,3,2,16551,0
10,10,3,6,1,3,17679,0
10,11,3,6,2,3,18672,0
10,12,3,6,2,1,19406,20059
11,1,3,6,3,1,982,0
11,2,3,6,3,2,4030,0
11,3,3,6,2,3,5014,0
11,4,3,6,2,3,5713,0
11,5,3,6,1,2,6509,0
11,6,3,6,3,2,7301,0
11,7,3,6,3,1,8104,0
11,8,3,6,2,3,9253,0
11,9,3,6,1,3,10046,0
11,10,3,6,2,1,10846,12087
12,1,3,7,3,1,1443,0
12,2,3,7,3,3,3316,0
12,3,3,7,2,2,7332,0
12,4,3,7,3,2,8372,0
12,5,3,7,2,3,9308,0
12,6,3,7,2,3,10195,0
12,7,3,7,1,2,11877,0
12,8,3,7,3,1,12692,0
12,9,3,7,3,2,14389,0
12,10,3,7,2,3,15501,0
12,11,3,7,3,3,18144,0
12,12,3,7,1,3,19613,0
12,13,3,7,2,3,22187,0
12,14,3,7,3,1,23153,0
12,15,3,7,3,2,24301,0
12,16,3,7,3,2,25070,0
12,17,3,7,2,3,26432,0
12,18,3,7,2,2,31966,0
12,19,3,7,1,3,34429,0
12,20,3,7,2,1,35477,0
12,21,3,7,3,2,36541,0
12,22,3,7,3,2,37413,0
12,23,3,7,1,3,38623,0
12,24,3,7,2,3,40289,0
12,25,3,7,2,1,41070,0
12,26,3,7,3,2,41967,0
12,27,3,7,1,3,42926,0
12,28,3,7,2,3,43824,44457
13,1,3,7,2,1,5281,0
13,2,3,7,3,2,6305,0
13,3,3,7,3,2,7168,0
13,4,3,7,1,3,8391,0
13,5,3,7,2,1,9280,0
13,6,3,7,2,3,10055,0
13,7,3,7,1,2,10863,11419
