trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,2856,4731
2,1,3,2,3,1,3178,0
2,2,3,2,2,3,5726,0
2,3,3,2,1,2,7300,0
2,4,3,2,3,1,8660,9519
3,1,3,2,3,1,1766,0
3,2,3,2,2,3,3334,4158
4,1,3,4,3,1,4350,0
4,2,3,4,3,3,6157,0
4,3,3,4,1,2,11053,0
4,4,3,4,3,1,13365,0
4,5,3,4,2,3,19116,0
4,6,3,4,1,3,24324,0
4,7,3,4,2,1,27749,0
4,8,3,4,3,2,31862,0
4,9,3,4,3,2,33362,0
4,10,3,4,1,3,34477,0
4,11,3,4,2,1,35846,0
4,12,3,4,2,3,37437,0
4,13,3,4,1,2,38559,0
4,14,3,4,3,2,39573,40201
5,1,3,4,3,1,1691,0
5,2,3,4,3,2,4670,0
5,3,3,4,1,3,6982,0
5,4,3,4,2,1,8131,0
5,5,3,4,2,2,9343,0
5,6,3,4,1,3,11228,0
5,7,3,4,2,1,12316,0
5,8,3,4,3,2,15746,0
5,9,3,4,3,2,26813,0
5,10,3,4,1,3,28221,0
5,11,3,4,2,3,30458,0
5,12,3,4,2,1,32251,0
5,13,3,4,3,2,33426,0
5,14,3,4,3,2,34355,35087
6,1,3,5,3,2,4866,0
6,2,3,5,3,1,6211,0
6,3,3,5,2,3,7320,0
6,4,3,5,2,2,8541,0
6,5,3,5,1,3,13809,0
6,6,3,5,2,1,16096,0
6,7,3,5,3,2,17455,0
6,8,3,5,1,3,19757,0
6,9,3,5,2,1,21777,0
6,10,3,5,3,2,25519,0
6,11,3,5,3,2,27045,0
6,12,3,5,1,3,28704,0
6,13,3,5,2,1,33874,0
6,14,3,5,3,2,42329,0
6,15,3,5,1,3,44934,0
6,16,3,5,2,1,51244,0
6,17,3,5,2,3,56930,0
6,18,3,5,1,2,58801,0
6,19,3,5,3,1,65291,0
6,20,3,5,3,2,66433,0
6,21,3,5,1,3,68172,0
6,22,3,5,2,3,69511,0
6,23,3,5,2,1,70487,0
6,24,3,5,3,2,71728,0
6,25,3,5,1,3,72882,73700
7,1,3,5,3,1,3913,0
7,2,3,5,3,2,5131,0
7,3,3,5,1,3,6178,0
7,4,3,5,2,1,7442,0
7,5,3,5,2,3,10929,0
7,6,3,5,1,2,14810,0
7,7,3,5,3,1,16020,0
7,8,3,5,3,2,18786,0
7,9,3,5,1,3,19697,0
7,10,3,5,2,3,21357,0
7,11,3,5,2,1,22362,0
7,12,3,5,3,2,23507,24197
8,1,3,5,3,1,2805,0
8,2,3,5,3,2,4853,0
8,3,3,5,1,3,5799,0
8,4,3,5,2,3,6688,0
8,5,3,5,2,1,7614,8273
9,1,3,6,2,1,6726,0
9,2,3,6,3,2,7672,0
9,3,3,6,3,2,8605,0
9,4,3,6,1,3,9535,0
9,5,3,6,2,3,11055,0
9,6,3,6,2,3,12585,13284
10,1,3,6,3,1,2824,0
10,2,3,6,1,2,8279,0
10,3,3,6,3,1,9595,0
10,4,3,6,1,3,11729,0
10,5,3,6,2,3,13417,0
10,6,3,6,2,1,14651,0
10,7,3,6,3,2,15905,0
10,8,3,6,3,2,16768,0
10,9,3,6,1,3,17717,0
10,10,3,6,2,1,18673,0
10,11,3,6,2,3,19551,20160
11,1,3,6,3,2,5203,0
11,2,3,6,3,1,7472,0
11,3,3,6,2,3,9806,0
11,4,3,6,2,3,10730,0
11,5,3,6,1,2,11913,0
11,6,3,6,3,1,12788,0
11,7,3,6,3,2,13735,0
11,8,3,6,1,3,14468,0
11,9,3,6,2,1,15371,0
11,10,3,6,2,3,16387,16927
12,1,3,7,3,2,2399,0
12,2,3,7,3,1,3099,0
12,3,3,7,1,3,5994,0
12,4,3,7,2,1,6750,0
12,5,3,7,3,3,7562,0
12,6,3,7,1,3,10497,0
12,7,3,7,2,1,11256,0
12,8,3,7,3,2,12714,0
12,9,3,7,3,2,13512,0
12,10,3,7,1,3,14441,0
12,11,3,7,2,1,15291,0
12,12,3,7,2,3,16164,0
12,13,3,7,1,3,17169,17807
13,1,3,7,2,1,3719,0
13,2,3,7,3,2,4977,0
13,3,3,7,3,2,6672,0
13,4,3,7,1,3,7566,0
13,5,3,7,2,1,9101,0
13,6,3,7,2,3,9826,0
13,7,3,7,1,2,10578,11132
