trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4577,6742
2,1,3,2,2,1,2661,0
2,2,3,2,3,2,3826,4300
3,1,3,2,3,1,1301,0
3,2,3,2,2,3,2204,2662
4,1,3,4,3,3,6174,0
4,2,3,4,2,1,12829,0
4,3,3,4,3,2,14333,0
4,4,3,4,3,2,15373,0
4,5,3,4,1,3,16108,16815
5,1,3,4,2,1,8671,0
5,2,3,4,3,2,9879,0
5,3,3,4,1,2,10910,0
5,4,3,4,3,1,11808,12442
6,1,3,5,2,1,7800,0
6,2,3,5,3,2,8856,0
6,3,3,5,3,2,10567,0
6,4,3,5,1,3,11585,0
6,5,3,5,2,3,12427,12973
7,1,3,5,2,1,7517,0
7,2,3,5,3,2,9718,0
7,3,3,5,1,2,11477,0
7,4,3,5,3,1,12262,0
7,5,3,5,2,3,13222,13768
8,1,3,5,2,1,1030,0
8,2,3,5,3,3,2818,0
8,3,3,5,1,2,9760,0
8,4,3,5,3,1,10597,0
8,5,3,5,3,2,11853,0
8,6,3,5,1,3,12760,0
8,7,3,5,2,3,13568,0
8,8,3,5,2,1,16049,16543
9,1,3,6,2,1,4546,0
9,2,3,6,3,2,5555,0
9,3,3,6,3,2,6314,0
9,4,3,6,1,3,7010,0
9,5,3,6,2,3,8442,0
9,6,3,6,2,3,9201,9703
10,1,3,6,3,3,9080,0
10,2,3,6,3,2,23481,0
10,3,3,6,3,1,24352,0
10,4,3,6,2,3,27767,0
10,5,3,6,2,3,28888,0
10,6,3,6,1,2,29864,0
10,7,3,6,3,2,33736,0
10,8,3,6,3,1,34541,0
10,9,3,6,2,3,38549,0
10,10,3,6,1,3,39541,0
10,11,3,6,2,1,40493,41042
11,1,3,6,2,1,10684,0
11,2,3,6,3,2,11444,0
11,3,3,6,3,2,13212,0
11,4,3,6,1,3,14435,0
11,5,3,6,2,3,15451,0
11,6,3,6,2,1,16172,16722
12,1,3,7,2,1,3835,0
12,2,3,7,3,2,5132,0
12,3,3,7,3,2,6140,0
12,4,3,7,1,3,6836,0
12,5,3,7,2,1,7995,0
12,6,3,7,2,3,9307,0
12,7,3,7,1,3,10044,10577
13,1,3,7,3,1,2066,0
13,2,3,7,3,3,17737,0
13,3,3,7,1,3,22009,0
13,4,3,7,2,1,25872,0
13,5,3,7,3,2,27259,0
13,6,3,7,3,2,29616,0
13,7,3,7,1,3,31319,0
13,8,3,7,2,1,32208,0
13,9,3,7,2,3,32953,0
13,10,3,7,1,2,33608,34149
