trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,5733,8426
2,1,3,2,2,1,1837,0
2,2,3,2,3,2,3645,4345
3,1,3,2,3,1,1805,0
3,2,3,2,2,3,3084,3882
4,1,3,4,2,1,5657,0
4,2,3,4,3,2,6754,0
4,3,3,4,3,2,7789,0
4,4,3,4,1,3,8961,9573
5,1,3,4,2,1,3873,0
5,2,3,4,3,2,5025,0
5,3,3,4,1,2,6033,0
5,4,3,4,3,1,6890,8076
6,1,3,5,2,1,2321,0
6,2,3,5,3,2,3513,0
6,3,3,5,3,2,4648,0
6,4,3,5,1,3,5593,0
6,5,3,5,2,3,6985,8039
7,1,3,5,2,1,3405,0
7,2,3,5,3,2,4899,0
7,3,3,5,3,2,6398,0
7,4,3,5,1,3,7587,0
7,5,3,5,2,1,8748,9446
8,1,3,5,2,1,2572,0
8,2,3,5,3,2,4020,0
8,3,3,5,2,3,8060,0
8,4,3,5,1,2,10756,0
8,5,3,5,3,2,11675,0
8,6,3,5,3,1,12764,0
8,7,3,5,2,3,13938,0
8,8,3,5,1,3,15195,0
8,9,3,5,2,1,16158,16809
9,1,3,6,3,1,2963,0
9,2,3,6,1,3,5675,0
9,3,3,6,2,1,7108,0
9,4,3,6,3,2,8190,0
9,5,3,6,3,2,9044,0
9,6,3,6,1,3,10291,0
9,7,3,6,2,3,11315,0
9,8,3,6,2,3,12203,12769
10,1,3,6,2,1,6383,0
10,2,3,6,3,2,7544,0
10,3,3,6,1,2,8583,0
10,4,3,6,3,1,9472,0
10,5,3,6,2,3,11196,0
10,6,3,6,2,3,12071,12640
11,1,3,6,3,2,7307,0
11,2,3,6,3,1,8507,0
11,3,3,6,2,2,12219,0
11,4,3,6,1,3,15051,0
11,5,3,6,2,3,16131,0
11,6,3,6,3,1,18299,0
11,7,3,6,2,3,19243,0
11,8,3,6,1,2,20339,0
11,9,3,6,3,2,22188,0
11,10,3,6,3,1,23620,0
11,11,3,6,2,3,25035,0
11,12,3,6,1,3,26019,0
11,13,3,6,2,1,26906,27476
12,1,3,7,3,1,6778,0
12,2,3,7,1,3,9473,0
12,3,3,7,2,1,10393,0
12,4,3,7,3,2,11322,0
12,5,3,7,3,2,12241,0
12,6,3,7,1,3,14937,0
12,7,3,7,2,1,16300,0
12,8,3,7,2,3,17713,0
12,9,3,7,1,3,18593,19305
13,1,3,7,3,3,4279,0
13,2,3,7,2,1,8487,0
13,3,3,7,3,2,9663,0
13,4,3,7,3,2,13284,0
13,5,3,7,1,3,14902,0
13,6,3,7,2,1,15959,0
13,7,3,7,2,3,16792,0
13,8,3,7,1,2,17743,18330
