trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4284,6532
2,1,3,2,2,1,2631,0
2,2,3,2,3,2,4126,4754
3,1,3,2,3,1,1431,0
3,2,3,2,2,3,2670,3253
4,1,3,4,3,1,3178,0
4,2,3,4,2,3,9035,0
4,3,3,4,1,2,11562,0
4,4,3,4,3,1,12450,0
4,5,3,4,3,2,14210,0
4,6,3,4,1,3,15223,16233
5,1,3,4,3,2,1852,0
5,2,3,4,3,1,4908,0
5,3,3,4,2,3,5980,0
5,4,3,4,2,2,7060,0
5,5,3,4,1,3,13476,0
5,6,3,4,2,1,14388,0
5,7,3,4,3,2,16020,0
5,8,3,4,2,3,18093,0
5,9,3,4,3,2,20956,0
5,10,3,4,1,3,22005,0
5,11,3,4,2,1,23383,0
5,12,3,4,3,2,26742,0
5,13,3,4,1,3,29501,0
5,14,3,4,2,1,31334,0
5,15,3,4,3,2,32501,0
5,16,3,4,3,2,34733,0
5,17,3,4,1,3,37085,0
5,18,3,4,2,3,38792,0
5,19,3,4,2,1,40381,0
5,20,3,4,3,2,41533,0
5,21,3,4,3,2,42420,43037
6,1,3,5,2,1,1243,0
6,2,3,5,3,2,2644,0
6,3,3,5,3,2,4636,0
6,4,3,5,1,3,5525,0
6,5,3,5,2,3,6355,6952
7,1,3,5,3,1,731,0
7,2,3,5,3,2,2900,0
7,3,3,5,1,3,6108,0
7,4,3,5,2,1,7261,0
7,5,3,5,1,2,11076,0
7,6,3,5,3,1,14069,0
7,7,3,5,2,3,15566,0
7,8,3,5,2,3,16917,0
7,9,3,5,1,2,18267,0
7,10,3,5,3,2,19253,0
7,11,3,5,3,1,20949,0
7,12,3,5,2,3,21949,22445
8,1,3,5,2,1,963,0
8,2,3,5,3,2,2243,0
8,3,3,5,1,1,7115,0
8,4,3,5,3,2,19540,0
8,5,3,5,2,3,21244,0
8,6,3,5,1,2,22347,0
8,7,3,5,3,1,23157,0
8,8,3,5,2,3,24112,0
8,9,3,5,2,3,27380,0
8,10,3,5,1,2,28828,0
8,11,3,5,3,2,29716,0
8,12,3,5,3,1,30925,0
8,13,3,5,2,3,32216,0
8,14,3,5,2,3,33204,33766
9,1,3,6,3,1,2802,0
9,2,3,6,1,2,5610,0
9,3,3,6,3,1,6762,0
9,4,3,6,2,3,7851,0
9,5,3,6,2,2,11058,0
9,6,3,6,1,3,13498,0
9,7,3,6,2,1,14618,0
9,8,3,6,3,2,15538,0
9,9,3,6,3,2,16457,0
9,10,3,6,1,3,17218,0
9,11,3,6,2,1,18451,0
9,12,3,6,2,3,19562,0
9,13,3,6,1,3,20538,21136
10,1,3,6,3,2,849,0
10,2,3,6,3,1,1633,0
10,3,3,6,2,3,2945,0
10,4,3,6,2,3,5234,0
10,5,3,6,1,2,6161,0
10,6,3,6,3,1,7073,0
10,7,3,6,3,2,8881,0
10,8,3,6,2,3,11025,0
10,9,3,6,1,3,12433,0
10,10,3,6,2,1,13497,0
10,11,3,6,3,2,14545,0
10,12,3,6,3,3,15818,0
10,13,3,6,1,3,20112,0
10,14,3,6,2,1,21074,0
10,15,3,6,3,2,21922,0
10,16,3,6,3,2,22797,0
10,17,3,6,1,3,23801,0
10,18,3,6,2,3,24943,0
10,19,3,6,2,1,25825,26781
11,1,3,6,3,2,1567,0
11,2,3,6,3,1,6119,0
11,3,3,6,2,3,7070,0
11,4,3,6,2,3,8854,0
11,5,3,6,1,2,9718,0
11,6,3,6,3,2,10456,0
11,7,3,6,3,1,11311,0
11,8,3,6,2,3,12303,0
11,9,3,6,2,3,13087,13621
12,1,3,7,3,1,3200,0
12,2,3,7,3,3,7648,0
12,3,3,7,1,3,9144,0
12,4,3,7,2,1,10392,0
12,5,3,7,3,2,12744,0
12,6,3,7,3,2,13600,0
12,7,3,7,1,3,14368,0
12,8,3,7,2,1,15344,0
12,9,3,7,2,3,16049,0
12,10,3,7,1,3,16856,17481
13,1,3,7,2,1,1067,0
13,2,3,7,3,2,2091,0
13,3,3,7,3,2,3994,0
13,4,3,7,1,3,4858,0
13,5,3,7,2,1,5842,0
13,6,3,7,2,3,6679,0
13,7,3,7,1,2,7594,8133
