trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,8653,11186
2,1,3,2,3,1,1790,0
2,2,3,2,2,3,5728,0
2,3,3,2,1,2,8797,0
2,4,3,2,3,1,10426,11351
3,1,3,2,3,1,3290,0
3,2,3,2,2,3,5467,6278
4,1,3,4,3,1,1721,0
4,2,3,4,2,2,3961,0
4,3,3,4,3,2,7218,0
4,4,3,4,1,3,11906,0
4,5,3,4,2,1,14044,0
4,6,3,4,2,2,18051,0
4,7,3,4,3,2,21837,0
4,8,3,4,1,3,23764,0
4,9,3,4,2,1,24984,0
4,10,3,4,2,3,27036,0
4,11,3,4,1,2,28228,0
4,12,3,4,3,1,29861,0
4,13,3,4,3,2,30970,0
4,14,3,4,1,3,32893,33510
5,1,3,4,3,2,3259,0
5,2,3,4,3,1,4238,0
5,3,3,4,2,3,5811,0
5,4,3,4,2,3,7962,0
5,5,3,4,1,2,11021,0
5,6,3,4,3,2,12245,0
5,7,3,4,3,1,13809,0
5,8,3,4,2,3,15620,0
5,9,3,4,2,3,18205,0
5,10,3,4,1,2,20589,0
5,11,3,4,3,1,21630,0
5,12,3,4,3,2,22759,23393
6,1,3,5,3,1,3316,0
6,2,3,5,3,2,9587,0
6,3,3,5,1,3,10493,0
6,4,3,5,2,2,13053,0
6,5,3,5,2,1,20414,0
6,6,3,5,3,2,21231,0
6,7,3,5,1,3,22388,0
6,8,3,5,2,1,23590,0
6,9,3,5,1,3,26332,0
6,10,3,5,2,1,27903,0
6,11,3,5,3,2,29261,0
6,12,3,5,3,2,31455,0
6,13,3,5,1,3,32456,0
6,14,3,5,2,3,33721,34320
7,1,3,5,3,2,6791,0
7,2,3,5,3,1,8767,0
7,3,3,5,1,3,10891,0
7,4,3,5,2,3,12112,0
7,5,3,5,2,1,13171,0
7,6,3,5,3,2,14449,0
7,7,3,5,3,2,17177,0
7,8,3,5,1,3,18025,0
7,9,3,5,2,1,18946,19683
8,1,3,5,3,2,1977,0
8,2,3,5,3,1,4233,0
8,3,3,5,2,3,5528,0
8,4,3,5,1,3,6426,0
8,5,3,5,2,1,7225,7776
9,1,3,6,3,2,3402,0
9,2,3,6,3,1,5943,0
9,3,3,6,1,3,11580,0
9,4,3,6,2,3,12466,0
9,5,3,6,2,1,13697,0
9,6,3,6,3,2,14917,0
9,7,3,6,3,2,16993,0
9,8,3,6,1,3,17762,0
9,9,3,6,2,3,18714,0
9,10,3,6,2,3,19493,20061
10,1,3,6,3,2,6660,0
10,2,3,6,2,3,9420,0
10,3,3,6,2,1,10180,0
10,4,3,6,3,2,11413,0
10,5,3,6,3,2,12353,0
10,6,3,6,1,3,13533,0
10,7,3,6,2,1,14500,0
10,8,3,6,2,3,15445,16011
11,1,3,6,3,2,3133,0
11,2,3,6,3,3,7617,0
11,3,3,6,2,3,10066,0
11,4,3,6,2,1,11321,0
11,5,3,6,3,2,12240,0
11,6,3,6,3,2,13243,0
11,7,3,6,1,3,14624,0
11,8,3,6,2,3,15415,0
11,9,3,6,2,1,16274,16842
12,1,3,7,3,2,3572,0
12,2,3,7,3,1,4879,0
12,3,3,7,2,3,8489,0
12,4,3,7,2,2,9586,0
12,5,3,7,3,2,11632,0
12,6,3,7,1,3,12597,0
12,7,3,7,2,1,14539,0
12,8,3,7,1,2,20320,0
12,9,3,7,3,1,21097,0
12,10,3,7,2,3,23562,0
12,11,3,7,2,3,24655,0
12,12,3,7,1,2,25842,0
12,13,3,7,3,1,26953,0
12,14,3,7,3,2,28991,0
12,15,3,7,1,3,29802,0
12,16,3,7,2,3,30778,0
12,17,3,7,2,3,31523,32065
13,1,3,7,3,2,2326,0
13,2,3,7,3,3,5663,0
13,3,3,7,2,3,9321,0
13,4,3,7,2,1,10195,0
13,5,3,7,3,2,11208,0
13,6,3,7,3,2,12683,0
13,7,3,7,1,3,13743,0
13,8,3,7,2,1,14671,0
13,9,3,7,2,3,15419,0
13,10,3,7,1,2,17444,17994
