trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,2,1,1153,0
1,2,3,1,3,2,2240,2667
2,1,3,2,2,1,501,0
2,2,3,2,3,2,1265,1715
3,1,3,2,3,1,1207,0
3,2,3,2,2,3,2063,2541
4,1,3,4,3,3,5332,0
4,2,3,4,2,1,7215,0
4,3,3,4,3,2,8221,0
4,4,3,4,3,2,8890,0
4,5,3,4,1,3,9535,10335
5,1,3,4,3,2,2779,0
5,2,3,4,3,1,3570,0
5,3,3,4,2,3,4459,0
5,4,3,4,2,3,5139,0
5,5,3,4,3,2,7698,0
5,6,3,4,2,3,8979,0
5,7,3,4,1,2,11594,0
5,8,3,4,3,2,13181,0
5,9,3,4,3,1,13958,0
5,10,3,4,2,3,14992,0
5,11,3,4,2,3,15957,0
5,12,3,4,1,2,17236,0
5,13,3,4,3,2,17876,0
5,14,3,4,2,1,18932,0
5,15,3,4,3,2,19636,20104
6,1,3,5,2,1,2545,0
6,2,3,5,3,2,3317,0
6,3,3,5,3,2,3948,0
6,4,3,5,1,3,4597,0
6,5,3,5,2,3,5180,5658
7,1,3,5,2,1,3977,0
7,2,3,5,3,2,4789,0
7,3,3,5,1,2,5442,0
7,4,3,5,3,1,6091,0
7,5,3,5,2,3,6882,7370
8,1,3,5,2,2,5453,0
8,2,3,5,3,3,7704,0
8,3,3,5,2,1,12470,0
8,4,3,5,3,2,13287,0
8,5,3,5,3,2,15827,0
8,6,3,5,2,3,19062,0
8,7,3,5,2,3,19721,0
8,8,3,5,1,2,20391,0
8,9,3,5,3,2,20990,0
8,10,3,5,3,1,21552,0
8,11,3,5,2,3,22391,0
8,12,3,5,1,3,23095,0
8,13,3,5,2,1,23754,24259
9,1,3,6,2,1,4318,0
9,2,3,6,3,2,5325,0
9,3,3,6,3,2,5958,0
9,4,3,6,1,3,7365,0
9,5,3,6,2,3,8616,0
9,6,3,6,2,3,9374,9883
10,1,3,6,2,1,5108,0
10,2,3,6,3,2,6994,0
10,3,3,6,3,2,7723,0
10,4,3,6,1,3,8321,0
10,5,3,6,2,1,9210,0
10,6,3,6,2,3,9916,10439
11,1,3,6,2,1,4755,0
11,2,3,6,3,2,5576,0
11,3,3,6,3,2,6372,0
11,4,3,6,1,3,7241,0
11,5,3,6,2,3,7884,0
11,6,3,6,2,1,8484,9014
12,1,3,7,2,2,14437,0
12,2,3,7,2,1,19844,0
12,3,3,7,3,2,20813,0
12,4,3,7,3,2,21604,0
12,5,3,7,1,3,22351,0
12,6,3,7,2,1,23128,0
12,7,3,7,2,3,23782,0
12,8,3,7,1,3,24519,25063
13,1,3,7,2,1,17882,0
13,2,3,7,3,2,19730,0
13,3,3,7,3,2,21137,0
13,4,3,7,1,3,21857,0
13,5,3,7,2,1,22554,0
13,6,3,7,2,3,23748,0
13,7,3,7,1,2,24474,25026
