trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,3660,6295
2,1,3,2,3,1,2804,0
2,2,3,2,2,3,4925,0
2,3,3,2,1,2,6333,0
2,4,3,2,3,1,7246,8157
3,1,3,2,3,1,2532,0
3,2,3,2,2,3,3982,4987
4,1,3,4,2,1,4298,0
4,2,3,4,3,2,6002,0
4,3,3,4,3,2,6836,0
4,4,3,4,1,3,7603,8204
5,1,3,4,3,2,5803,0
5,2,3,4,3,1,6706,0
5,3,3,4,2,3,7530,0
5,4,3,4,2,3,8536,0
5,5,3,4,1,2,24671,0
5,6,3,4,3,2,25632,0
5,7,3,4,3,1,26479,0
5,8,3,4,2,3,28375,0
5,9,3,4,2,3,29240,0
5,10,3,4,1,2,29927,0
5,11,3,4,3,1,31319,0
5,12,3,4,3,2,32035,32510
6,1,3,5,2,1,3831,0
6,2,3,5,3,2,4775,0
6,3,3,5,3,2,5415,0
6,4,3,5,1,3,6109,0
6,5,3,5,2,3,6798,7277
7,1,3,5,3,2,3586,0
7,2,3,5,3,1,4264,0
7,3,3,5,2,3,8736,0
7,4,3,5,1,3,10497,0
7,5,3,5,2,1,11735,0
7,6,3,5,3,2,13512,0
7,7,3,5,3,2,15058,0
7,8,3,5,1,3,15973,0
7,9,3,5,2,3,17190,0
7,10,3,5,2,1,17745,0
7,11,3,5,3,2,18399,18886
8,1,3,5,2,1,2507,0
8,2,3,5,3,3,3476,0
8,3,3,5,1,2,5906,0
8,4,3,5,3,2,6691,0
8,5,3,5,3,1,7680,0
8,6,3,5,2,3,8618,0
8,7,3,5,1,3,9498,0
8,8,3,5,2,1,10217,10714
9,1,3,6,3,2,3902,0
9,2,3,6,3,1,4977,0
9,3,3,6,2,2,12773,0
9,4,3,6,1,3,13859,0
9,5,3,6,2,1,14699,0
9,6,3,6,2,3,15372,0
9,7,3,6,1,2,17900,0
9,8,3,6,3,2,18943,0
9,9,3,6,3,1,20155,0
9,10,3,6,2,3,21301,0
9,11,3,6,1,3,22028,0
9,12,3,6,2,3,22763,23335
10,1,3,6,2,1,6156,0
10,2,3,6,3,2,7284,0
10,3,3,6,3,2,8740,0
10,4,3,6,1,3,9564,0
10,5,3,6,2,1,10428,0
10,6,3,6,2,3,11112,11632
11,1,3,6,3,2,5999,0
11,2,3,6,3,1,6732,0
11,3,3,6,1,3,8830,0
11,4,3,6,2,1,9547,0
11,5,3,6,3,3,11679,0
11,6,3,6,2,3,14670,0
11,7,3,6,1,2,15843,0
11,8,3,6,3,2,16796,0
11,9,3,6,3,1,18075,0
11,10,3,6,2,3,18901,0
11,11,3,6,1,3,19646,0
11,12,3,6,2,1,20413,20941
12,1,3,7,2,1,7558,0
12,2,3,7,3,3,8789,0
12,3,3,7,1,2,10960,0
12,4,3,7,3,2,11565,0
12,5,3,7,3,1,12398,0
12,6,3,7,2,3,13254,0
12,7,3,7,2,3,13901,0
12,8,3,7,1,2,14805,0
12,9,3,7,3,2,15463,0
12,10,3,7,3,1,16204,0
12,11,3,7,2,3,16869,0
12,12,3,7,2,3,17558,0
12,13,3,7,3,2,18857,0
12,14,3,7,1,3,19736,0
12,15,3,7,2,3,20449,20991
13,1,3,7,2,1,3502,0
13,2,3,7,1,3,7077,0
13,3,3,7,3,2,8218,0
13,4,3,7,3,1,9157,0
13,5,3,7,2,2,12589,0
13,6,3,7,3,2,15077,0
13,7,3,7,2,3,17516,0
13,8,3,7,1,3,20628,0
13,9,3,7,2,1,23397,0
13,10,3,7,3,2,24550,0
13,11,3,7,3,2,26996,0
13,12,3,7,1,3,27741,0
13,13,3,7,2,1,28931,0
13,14,3,7,2,3,29563,0
13,15,3,7,1,2,30162,30720
