trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4224,5840
2,1,3,2,3,1,3201,0
2,2,3,2,2,2,10455,0
2,3,3,2,1,3,14190,0
2,4,3,2,2,1,16406,0
2,5,3,2,3,2,18125,19355
3,1,3,2,2,1,3321,0
3,2,3,2,3,2,5547,0
3,3,3,2,1,3,9077,0
3,4,3,2,2,1,10763,11921
4,1,3,4,2,1,3845,0
4,2,3,4,3,2,5364,0
4,3,3,4,1,2,6835,0
4,4,3,4,2,3,10360,0
4,5,3,4,2,2,11643,0
4,6,3,4,3,1,14452,0
4,7,3,4,3,2,16548,0
4,8,3,4,1,3,18563,19830
5,1,3,4,3,1,7955,0
5,2,3,4,2,3,10101,0
5,3,3,4,1,2,11681,0
5,4,3,4,3,2,13548,0
5,5,3,4,2,1,16489,0
5,6,3,4,3,2,17821,0
5,7,3,4,1,3,19222,0
5,8,3,4,2,1,20380,0
5,9,3,4,3,2,22668,23843
6,1,3,5,2,3,5948,0
6,2,3,5,3,1,9334,0
6,3,3,5,3,2,10863,0
6,4,3,5,1,3,12896,0
6,5,3,5,2,1,15119,0
6,6,3,5,3,2,16325,0
6,7,3,5,3,2,17728,0
6,8,3,5,2,2,20767,0
6,9,3,5,2,3,21952,0
6,10,3,5,2,3,23510,0
6,11,3,5,1,2,25183,0
6,12,3,5,3,1,26944,0
6,13,3,5,3,2,29144,0
6,14,3,5,1,3,30484,0
6,15,3,5,2,3,31761,32529
7,1,3,5,3,1,1886,0
7,2,3,5,2,3,4621,0
7,3,3,5,1,2,6532,0
7,4,3,5,3,1,7886,0
7,5,3,5,3,2,9725,0
7,6,3,5,1,3,11237,0
7,7,3,5,2,1,12496,13384
8,1,3,5,2,1,5514,0
8,2,3,5,3,2,9035,0
8,3,3,5,3,2,11019,0
8,4,3,5,2,2,13902,0
8,5,3,5,2,3,17706,0
8,6,3,5,2,3,19067,0
8,7,3,5,1,2,20250,0
8,8,3,5,3,2,21354,0
8,9,3,5,2,1,24450,0
8,10,3,5,3,2,27810,0
8,11,3,5,1,3,29602,0
8,12,3,5,2,3,30852,0
8,13,3,5,2,1,32062,32883
9,1,3,6,3,2,2155,0
9,2,3,6,3,1,4867,0
9,3,3,6,2,3,6628,0
9,4,3,6,2,3,7771,0
9,5,3,6,3,3,9684,0
9,6,3,6,3,2,11015,0
9,7,3,6,3,2,11996,0
9,8,3,6,1,3,13286,0
9,9,3,6,2,1,14429,0
9,10,3,6,2,3,15564,0
9,11,3,6,3,2,17580,0
9,12,3,6,3,2,18684,0
9,13,3,6,2,3,20020,0
9,14,3,6,1,3,23779,0
9,15,3,6,2,1,25019,0
9,16,3,6,3,2,29944,0
9,17,3,6,3,2,30916,0
9,18,3,6,1,3,32155,0
9,19,3,6,2,3,33684,0
9,20,3,6,2,3,34668,35345
10,1,3,6,2,1,3216,0
10,2,3,6,3,2,4861,0
10,3,3,6,3,2,8983,0
10,4,3,6,1,3,10208,0
10,5,3,6,2,3,11809,0
10,6,3,6,2,3,13496,0
10,7,3,6,3,2,14705,0
10,8,3,6,3,1,15870,0
10,9,3,6,2,3,17417,18137
11,1,3,6,3,1,5519,0
11,2,3,6,2,3,6520,0
11,3,3,6,1,2,7955,0
11,4,3,6,3,1,9240,0
11,5,3,6,3,2,10614,0
11,6,3,6,1,3,12355,0
11,7,3,6,3,3,14284,0
11,8,3,6,2,3,15858,0
11,9,3,6,2,1,16867,17528
12,1,3,7,3,2,1844,0
12,2,3,7,3,1,2925,0
12,3,3,7,2,3,4766,0
12,4,3,7,2,3,5965,0
12,5,3,7,3,2,7693,0
12,6,3,7,2,2,11596,0
12,7,3,7,3,2,13221,0
12,8,3,7,1,3,14413,0
12,9,3,7,2,1,15653,0
12,10,3,7,2,2,16706,0
12,11,3,7,3,2,18557,0
12,12,3,7,1,3,19997,0
12,13,3,7,2,1,21136,0
12,14,3,7,3,3,22410,0
12,15,3,7,2,3,24680,0
12,16,3,7,3,2,26205,0
12,17,3,7,3,2,27775,0
12,18,3,7,1,3,30528,0
12,19,3,7,2,3,31632,0
12,20,3,7,2,1,33032,0
12,21,3,7,3,2,34433,0
12,22,3,7,3,2,36375,0
12,23,3,7,1,3,37438,0
12,24,3,7,2,1,38904,0
12,25,3,7,2,3,40181,0
12,26,3,7,1,3,41310,42125
13,1,3,7,3,1,2672,0
13,2,3,7,2,3,4279,0
13,3,3,7,1,1,7911,0
13,4,3,7,3,2,9261,0
13,5,3,7,3,2,10689,0
13,6,3,7,2,3,11835,0
13,7,3,7,2,3,12992,0
13,8,3,7,1,2,14972,0
13,9,3,7,3,1,15904,0
13,10,3,7,3,2,18071,0
13,11,3,7,1,3,19119,0
13,12,3,7,2,1,21716,0
13,13,3,7,2,3,22652,0
13,14,3,7,1,2,23926,24610
