trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4291,6460
2,1,3,2,2,1,2539,0
2,2,3,2,3,2,4809,5500
3,1,3,2,3,1,2036,0
3,2,3,2,2,3,3547,4462
4,1,3,4,2,1,4157,0
4,2,3,4,3,2,6246,0
4,3,3,4,3,2,8093,0
4,4,3,4,1,3,9461,10256
5,1,3,4,3,2,3157,0
5,2,3,4,3,1,5085,0
5,3,3,4,2,3,6774,0
5,4,3,4,2,3,9157,0
5,5,3,4,3,2,14726,0
5,6,3,4,3,2,16823,0
5,7,3,4,1,3,18006,0
5,8,3,4,2,1,18974,0
5,9,3,4,2,3,20111,0
5,10,3,4,1,2,21526,0
5,11,3,4,3,2,22357,0
5,12,3,4,3,1,23208,23834
6,1,3,5,3,2,4555,0
6,2,3,5,3,1,7732,0
6,3,3,5,2,3,8778,0
6,4,3,5,2,2,10507,0
6,5,3,5,1,3,12730,0
6,6,3,5,2,1,13623,0
6,7,3,5,3,2,14644,0
6,8,3,5,2,3,17300,0
6,9,3,5,3,2,19531,0
6,10,3,5,3,2,20356,0
6,11,3,5,1,3,21211,0
6,12,3,5,2,1,22635,0
6,13,3,5,2,3,23541,0
6,14,3,5,1,2,24363,24938
7,1,3,5,3,2,4294,0
7,2,3,5,3,1,5863,0
7,3,3,5,2,2,7672,0
7,4,3,5,2,3,10457,0
7,5,3,5,1,3,12455,0
7,6,3,5,2,1,13759,0
7,7,3,5,3,2,17876,0
7,8,3,5,3,3,20480,0
7,9,3,5,1,1,23952,0
7,10,3,5,1,2,28160,0
7,11,3,5,3,1,31375,0
7,12,3,5,2,3,32808,0
7,13,3,5,2,3,34375,0
7,14,3,5,1,2,36640,0
7,15,3,5,3,1,37605,38224
8,1,3,5,2,1,2248,0
8,2,3,5,3,2,3424,0
8,3,3,5,3,2,5208,0
8,4,3,5,2,3,8216,0
8,5,3,5,1,2,9323,0
8,6,3,5,3,1,10344,0
8,7,3,5,2,3,12608,0
8,8,3,5,2,3,14592,0
8,9,3,5,1,3,17819,0
8,10,3,5,3,2,19324,0
8,11,3,5,3,1,20792,0
8,12,3,5,3,2,22911,0
8,13,3,5,1,3,23999,0
8,14,3,5,2,1,24992,0
8,15,3,5,2,3,25949,26633
9,1,3,6,3,1,2813,0
9,2,3,6,3,2,4342,0
9,3,3,6,2,3,7604,0
9,4,3,6,1,2,8452,0
9,5,3,6,3,1,9311,0
9,6,3,6,2,3,11017,0
9,7,3,6,2,3,13189,0
9,8,3,6,1,2,14412,0
9,9,3,6,3,2,15693,0
9,10,3,6,3,1,16829,0
9,11,3,6,2,3,17760,0
9,12,3,6,2,3,18876,0
9,13,3,6,1,3,19781,20417
10,1,3,6,3,1,3746,0
10,2,3,6,2,3,5002,0
10,3,3,6,3,2,10475,0
10,4,3,6,3,2,11375,0
10,5,3,6,1,3,12625,0
10,6,3,6,2,1,13562,0
10,7,3,6,1,3,15825,0
10,8,3,6,2,1,16898,0
10,9,3,6,3,2,17962,0
10,10,3,6,3,2,18995,0
10,11,3,6,1,3,19866,0
10,12,3,6,2,3,20761,0
10,13,3,6,2,1,21506,22028
11,1,3,6,3,1,2197,0
11,2,3,6,3,2,4645,0
11,3,3,6,1,3,7924,0
11,4,3,6,2,3,9716,0
11,5,3,6,2,1,11005,0
11,6,3,6,3,2,12078,0
11,7,3,6,3,2,12942,0
11,8,3,6,1,3,14013,0
11,9,3,6,2,1,15125,0
11,10,3,6,2,3,15997,16535
12,1,3,7,3,2,3466,0
12,2,3,7,3,1,4530,0
12,3,3,7,1,3,7089,0
12,4,3,7,2,3,8457,0
12,5,3,7,2,1,9649,0
12,6,3,7,3,2,10514,0
12,7,3,7,3,2,11385,0
12,8,3,7,1,3,13358,0
12,9,3,7,2,1,14384,0
12,10,3,7,2,3,15274,0
12,11,3,7,1,3,16185,16816
13,1,3,7,3,2,5190,0
13,2,3,7,3,1,8302,0
13,3,3,7,2,2,9661,0
13,4,3,7,2,3,13469,0
13,5,3,7,2,3,14397,0
13,6,3,7,1,2,15629,0
13,7,3,7,3,1,16790,0
13,8,3,7,3,2,18430,0
13,9,3,7,1,3,19325,0
13,10,3,7,2,3,20255,20805
