trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,9212,11869
2,1,3,2,2,1,4013,0
2,2,3,2,3,2,6920,7983
3,1,3,2,3,1,2689,0
3,2,3,2,2,3,5142,6475
4,1,3,4,2,1,9973,0
4,2,3,4,3,2,12381,0
4,3,3,4,3,2,14076,0
4,4,3,4,1,3,16036,16869
5,1,3,4,2,1,4629,0
5,2,3,4,3,2,8634,0
5,3,3,4,1,2,10057,0
5,4,3,4,3,1,11116,11831
6,1,3,5,3,1,5895,0
6,2,3,5,2,2,13275,0
6,3,3,5,3,2,15247,0
6,4,3,5,2,3,20327,0
6,5,3,5,2,3,22029,0
6,6,3,5,1,2,24662,0
6,7,3,5,3,1,26150,0
6,8,3,5,3,2,27654,0
6,9,3,5,1,3,30711,0
6,10,3,5,2,3,32821,33606
7,1,3,5,2,1,5765,0
7,2,3,5,3,2,7092,0
7,3,3,5,1,2,9628,0
7,4,3,5,3,1,11229,0
7,5,3,5,2,3,12669,13315
8,1,3,5,2,1,1672,0
8,2,3,5,3,2,4263,0
8,3,3,5,1,2,8269,0
8,4,3,5,3,1,9495,0
8,5,3,5,2,3,11381,0
8,6,3,5,2,3,12340,0
8,7,3,5,3,2,14529,0
8,8,3,5,3,2,16053,0
8,9,3,5,2,3,18129,0
8,10,3,5,2,2,19556,0
8,11,3,5,1,2,22604,0
8,12,3,5,3,1,24940,0
8,13,3,5,2,3,29396,0
8,14,3,5,2,3,30971,0
8,15,3,5,1,2,36652,0
8,16,3,5,3,1,38171,0
8,17,3,5,3,2,40277,0
8,18,3,5,1,3,41606,0
8,19,3,5,2,3,43112,0
8,20,3,5,2,1,44149,44792
9,1,3,6,2,1,6993,0
9,2,3,6,3,2,8337,0
9,3,3,6,3,2,9339,0
9,4,3,6,1,3,10226,0
9,5,3,6,2,3,14000,0
9,6,3,6,2,3,15120,15699
10,1,3,6,3,1,7211,0
10,2,3,6,3,2,10363,0
10,3,3,6,1,3,11250,0
10,4,3,6,2,1,13157,0
10,5,3,6,2,3,14026,0
10,6,3,6,3,2,17506,0
10,7,3,6,1,2,19475,0
10,8,3,6,3,1,20362,0
10,9,3,6,2,3,21704,0
10,10,3,6,2,3,22771,0
10,11,3,6,3,2,24433,0
10,12,3,6,3,2,25313,0
10,13,3,6,1,3,29040,0
10,14,3,6,2,1,30616,0
10,15,3,6,2,3,31889,0
10,16,3,6,3,3,35538,0
10,17,3,6,1,2,37946,0
10,18,3,6,3,1,38960,0
10,19,3,6,3,2,40666,0
10,20,3,6,1,3,41415,0
10,21,3,6,2,3,42686,0
10,22,3,6,2,1,43343,44006
11,1,3,6,2,1,7597,0
11,2,3,6,3,2,8705,0
11,3,3,6,3,2,9689,0
11,4,3,6,1,3,10548,0
11,5,3,6,2,3,11517,0
11,6,3,6,2,1,12488,13068
12,1,3,7,3,1,4456,0
12,2,3,7,2,2,5817,0
12,3,3,7,2,3,11647,0
12,4,3,7,1,2,12585,0
12,5,3,7,3,2,13647,0
12,6,3,7,3,1,16231,0
12,7,3,7,2,3,18190,0
12,8,3,7,2,3,19333,0
12,9,3,7,1,3,20081,20663
13,1,3,7,3,2,6047,0
13,2,3,7,3,1,9914,0
13,3,3,7,2,3,12198,0
13,4,3,7,2,3,16142,0
13,5,3,7,1,2,17158,0
13,6,3,7,3,1,18262,0
13,7,3,7,3,2,21763,0
13,8,3,7,1,3,22582,0
13,9,3,7,2,3,23927,24482
