trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,2691,4613
2,1,3,2,2,1,1975,0
2,2,3,2,3,2,5327,6335
3,1,3,2,3,1,1565,0
3,2,3,2,2,3,3221,4418
4,1,3,4,3,1,2194,0
4,2,3,4,2,2,5101,0
4,3,3,4,3,2,7799,0
4,4,3,4,2,3,10333,0
4,5,3,4,2,3,11742,0
4,6,3,4,1,2,12909,0
4,7,3,4,3,1,14791,0
4,8,3,4,3,2,16106,0
4,9,3,4,1,3,17070,17782
5,1,3,4,3,1,5337,0
5,2,3,4,3,3,6321,0
5,3,3,4,2,3,11352,0
5,4,3,4,1,2,12152,0
5,5,3,4,3,2,12928,0
5,6,3,4,3,1,13657,14271
6,1,3,5,3,1,2891,0
6,2,3,5,3,2,5082,0
6,3,3,5,2,3,6937,0
6,4,3,5,2,3,7593,0
6,5,3,5,1,2,8393,0
6,6,3,5,3,1,9094,0
6,7,3,5,3,2,9994,0
6,8,3,5,1,3,11753,0
6,9,3,5,2,1,12441,0
6,10,3,5,1,3,14346,14833
7,1,3,5,3,2,4114,0
7,2,3,5,3,1,4796,0
7,3,3,5,2,3,5738,0
7,4,3,5,2,3,6820,0
7,5,3,5,3,2,8499,0
7,6,3,5,1,3,14466,0
7,7,3,5,2,1,15723,0
7,8,3,5,3,2,16712,0
7,9,3,5,3,3,18035,0
7,10,3,5,1,3,25209,0
7,11,3,5,2,1,26266,0
7,12,3,5,3,2,27234,0
7,13,3,5,3,2,30008,0
7,14,3,5,2,3,32849,0
7,15,3,5,2,3,35499,0
7,16,3,5,1,2,37827,0
7,17,3,5,3,2,39016,0
7,18,3,5,3,1,40046,0
7,19,3,5,2,3,41115,0
7,20,3,5,1,3,42963,0
7,21,3,5,2,1,43871,0
7,22,3,5,3,2,44950,45519
8,1,3,5,2,2,2503,0
8,2,3,5,3,2,4113,0
8,3,3,5,3,1,5408,0
8,4,3,5,2,3,6472,0
8,5,3,5,1,3,7463,0
8,6,3,5,2,1,8367,8919
9,1,3,6,3,1,4016,0
9,2,3,6,3,3,6728,0
9,3,3,6,1,3,10158,0
9,4,3,6,2,1,10936,0
9,5,3,6,3,2,11789,0
9,6,3,6,3,2,12511,0
9,7,3,6,1,3,13270,0
9,8,3,6,2,3,14214,0
9,9,3,6,2,3,15048,15612
10,1,3,6,3,2,4507,0
10,2,3,6,3,1,5643,0
10,3,3,6,2,3,6467,0
10,4,3,6,3,2,9459,0
10,5,3,6,1,3,13051,0
10,6,3,6,2,1,13932,0
10,7,3,6,3,3,17813,0
10,8,3,6,2,3,22852,0
10,9,3,6,1,2,23658,0
10,10,3,6,3,1,25451,0
10,11,3,6,3,2,28427,0
10,12,3,6,2,2,31464,0
10,13,3,6,2,3,35355,0
10,14,3,6,2,3,36219,0
10,15,3,6,1,2,40115,0
10,16,3,6,3,1,40937,0
10,17,3,6,2,3,47723,0
10,18,3,6,1,2,51251,0
10,19,3,6,3,1,52595,0
10,20,3,6,3,2,53861,0
10,21,3,6,1,3,54562,0
10,22,3,6,2,1,55394,0
10,23,3,6,2,3,56099,56708
11,1,3,6,2,1,5888,0
11,2,3,6,3,2,6793,0
11,3,3,6,3,2,7520,0
11,4,3,6,1,3,8264,0
11,5,3,6,2,3,9122,0
11,6,3,6,2,1,10208,10767
12,1,3,7,3,2,3893,0
12,2,3,7,2,3,5910,0
12,3,3,7,2,1,6780,0
12,4,3,7,3,2,7589,0
12,5,3,7,3,2,8315,0
12,6,3,7,1,3,9171,0
12,7,3,7,2,1,11028,0
12,8,3,7,2,3,11813,0
12,9,3,7,1,3,12565,13143
13,1,3,7,3,2,5044,0
13,2,3,7,3,1,6636,0
13,3,3,7,1,3,11308,0
13,4,3,7,2,1,12035,0
13,5,3,7,2,3,17869,0
13,6,3,7,1,2,19252,0
13,7,3,7,3,1,20396,0
13,8,3,7,3,2,21296,0
13,9,3,7,1,3,23105,0
13,10,3,7,2,1,23839,0
13,11,3,7,2,3,24572,0
13,12,3,7,1,2,25628,26177
