trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,2,3,3666,0
1,2,3,1,3,2,15107,0
1,3,3,1,3,1,19691,21141
2,1,3,2,2,1,2336,0
2,2,3,2,3,2,4072,4625
3,1,3,2,3,1,1152,0
3,2,3,2,2,3,2253,2842
4,1,3,4,2,1,4542,0
4,2,3,4,3,2,7366,0
4,3,3,4,3,2,9350,0
4,4,3,4,1,3,10473,11053
5,1,3,4,2,1,5199,0
5,2,3,4,3,2,6336,0
5,3,3,4,1,2,8007,0
5,4,3,4,3,1,8840,9635
6,1,3,5,2,1,2330,0
6,2,3,5,3,2,3835,0
6,3,3,5,1,2,7385,0
6,4,3,5,3,1,8932,0
6,5,3,5,2,3,10850,0
6,6,3,5,1,3,11810,12336
7,1,3,5,3,2,7040,0
7,2,3,5,3,1,7745,0
7,3,3,5,2,3,9872,0
7,4,3,5,2,3,11912,0
7,5,3,5,3,2,20427,0
7,6,3,5,1,3,22770,0
7,7,3,5,2,1,26507,0
7,8,3,5,3,2,27899,0
7,9,3,5,3,2,32659,0
7,10,3,5,1,3,33618,0
7,11,3,5,2,3,35795,0
7,12,3,5,2,1,36883,0
7,13,3,5,3,2,37964,38492
8,1,3,5,2,1,1801,0
8,2,3,5,3,2,2713,0
8,3,3,5,3,2,4162,0
8,4,3,5,2,3,6632,0
8,5,3,5,2,3,7934,0
8,6,3,5,1,2,9830,0
8,7,3,5,3,1,12057,0
8,8,3,5,3,2,13785,0
8,9,3,5,1,3,14513,0
8,10,3,5,2,3,15473,0
8,11,3,5,2,1,16417,16911
9,1,3,6,3,1,5421,0
9,2,3,6,1,3,11083,0
9,3,3,6,2,1,12068,0
9,4,3,6,3,2,13012,0
9,5,3,6,3,2,14324,0
9,6,3,6,1,3,15140,0
9,7,3,6,2,3,16084,0
9,8,3,6,2,3,16960,17501
10,1,3,6,3,2,3531,0
10,2,3,6,2,1,6660,0
10,3,3,6,3,2,11217,0
10,4,3,6,1,3,14033,0
10,5,3,6,2,1,15254,0
10,6,3,6,2,3,17576,0
10,7,3,6,3,2,18257,0
10,8,3,6,1,3,22249,0
10,9,3,6,2,1,25857,0
10,10,3,6,3,2,26674,0
10,11,3,6,3,2,28570,0
10,12,3,6,1,3,29125,0
10,13,3,6,2,3,29946,0
10,14,3,6,2,1,30826,31344
11,1,3,6,2,1,6211,0
11,2,3,6,3,2,7069,0
11,3,3,6,3,2,8722,0
11,4,3,6,1,3,9850,0
11,5,3,6,2,3,10754,0
11,6,3,6,2,1,11477,12061
12,1,3,7,2,1,7074,0
12,2,3,7,3,2,7977,0
12,3,3,7,3,2,8707,0
12,4,3,7,1,3,9481,0
12,5,3,7,2,1,10993,0
12,6,3,7,2,3,11698,0
12,7,3,7,1,3,12602,13145
13,1,3,7,3,1,20853,0
13,2,3,7,1,3,25164,0
13,3,3,7,2,1,25879,0
13,4,3,7,3,2,26766,0
13,5,3,7,3,2,30181,0
13,6,3,7,1,3,31164,0
13,7,3,7,2,1,31957,0
13,8,3,7,2,3,32685,0
13,9,3,7,1,2,33717,34261
