trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,2778,4571
2,1,3,2,2,1,2542,0
2,2,3,2,3,2,4172,5070
3,1,3,2,3,1,1732,0
3,2,3,2,2,3,2988,3560
4,1,3,4,3,1,7186,0
4,2,3,4,2,3,8684,0
4,3,3,4,1,2,14811,0
4,4,3,4,3,1,15699,0
4,5,3,4,3,2,17956,0
4,6,3,4,1,3,18730,19283
5,1,3,4,3,2,2429,0
5,2,3,4,3,1,3734,0
5,3,3,4,2,3,5284,0
5,4,3,4,2,3,6228,0
5,5,3,4,1,2,10940,0
5,6,3,4,3,1,11694,0
5,7,3,4,1,3,19566,0
5,8,3,4,2,1,20491,0
5,9,3,4,3,2,31194,0
5,10,3,4,1,2,34657,0
5,11,3,4,3,1,35969,0
5,12,3,4,2,3,37079,0
5,13,3,4,2,3,38568,0
5,14,3,4,1,2,39279,0
5,15,3,4,3,2,40033,0
5,16,3,4,3,1,41401,42151
6,1,3,5,3,2,5409,0
6,2,3,5,3,1,6562,0
6,3,3,5,2,3,7896,0
6,4,3,5,1,3,10696,0
6,5,3,5,2,1,11571,0
6,6,3,5,3,3,12936,0
6,7,3,5,3,2,22216,0
6,8,3,5,3,2,22855,0
6,9,3,5,1,3,23567,0
6,10,3,5,2,1,25702,0
6,11,3,5,2,3,26533,0
6,12,3,5,1,2,27271,27941
7,1,3,5,3,2,2829,0
7,2,3,5,3,3,3677,0
7,3,3,5,2,1,6860,0
7,4,3,5,3,2,8500,0
7,5,3,5,1,3,18249,0
7,6,3,5,2,1,19537,0
7,7,3,5,2,2,20742,0
7,8,3,5,1,3,26887,0
7,9,3,5,2,1,29670,0
7,10,3,5,3,2,31589,0
7,11,3,5,3,2,34758,0
7,12,3,5,1,3,35632,0
7,13,3,5,2,3,36991,0
7,14,3,5,2,1,37730,0
7,15,3,5,3,2,38607,39114
8,1,3,5,3,2,5225,0
8,2,3,5,3,1,6793,0
8,3,3,5,2,3,7619,0
8,4,3,5,1,3,8618,0
8,5,3,5,2,1,9496,9996
9,1,3,6,3,1,2429,0
9,2,3,6,1,3,5236,0
9,3,3,6,2,1,6512,0
9,4,3,6,3,2,7277,0
9,5,3,6,3,2,8076,0
9,6,3,6,1,3,8852,0
9,7,3,6,2,3,9547,0
9,8,3,6,2,3,10237,10748
10,1,3,6,3,1,4200,0
10,2,3,6,3,2,11745,0
10,3,3,6,1,3,12909,0
10,4,3,6,2,3,15740,0
10,5,3,6,2,1,17546,0
10,6,3,6,3,2,18631,0
10,7,3,6,3,2,19872,0
10,8,3,6,1,3,20646,0
10,9,3,6,2,3,21479,0
10,10,3,6,2,1,22159,22688
11,1,3,6,3,2,3618,0
11,2,3,6,3,1,6722,0
11,3,3,6,2,3,7809,0
11,4,3,6,3,2,15688,0
11,5,3,6,1,3,17889,0
11,6,3,6,3,3,20560,0
11,7,3,6,2,3,21825,0
11,8,3,6,3,1,24208,0
11,9,3,6,2,3,25096,0
11,10,3,6,1,2,27028,0
11,11,3,6,3,1,30702,0
11,12,3,6,3,2,31651,0
11,13,3,6,1,3,32479,0
11,14,3,6,2,3,33231,0
11,15,3,6,2,1,33935,34467
12,1,3,7,2,1,5514,0
12,2,3,7,3,2,7147,0
12,3,3,7,3,2,7856,0
12,4,3,7,1,3,8601,0
12,5,3,7,2,1,9921,0
12,6,3,7,2,3,10524,0
12,7,3,7,1,3,11202,11758
13,1,3,7,2,1,2777,0
13,2,3,7,3,2,4704,0
13,3,3,7,3,2,5449,0
13,4,3,7,1,3,6216,0
13,5,3,7,2,1,8277,0
13,6,3,7,2,3,8904,0
13,7,3,7,1,2,9687,10234
