trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,3101,5377
2,1,3,2,3,1,1839,0
2,2,3,2,2,3,6815,0
2,3,3,2,1,2,8488,0
2,4,3,2,3,1,9695,10691
3,1,3,2,2,1,3187,0
3,2,3,2,3,2,4794,0
3,3,3,2,1,3,6607,0
3,4,3,2,2,1,8313,9300
4,1,3,4,3,1,1270,0
4,2,3,4,3,2,5989,0
4,3,3,4,2,3,11398,0
4,4,3,4,2,3,14180,0
4,5,3,4,1,2,15475,0
4,6,3,4,3,1,17132,0
4,7,3,4,3,2,18444,0
4,8,3,4,1,3,20476,21171
5,1,3,4,3,2,4326,0
5,2,3,4,3,1,5316,0
5,3,3,4,2,3,6891,0
5,4,3,4,2,3,7928,0
5,5,3,4,3,2,18330,0
5,6,3,4,3,2,21578,0
5,7,3,4,1,3,24483,0
5,8,3,4,2,1,25861,0
5,9,3,4,2,3,26947,0
5,10,3,4,1,2,28251,0
5,11,3,4,3,2,29178,0
5,12,3,4,3,1,30027,30793
6,1,3,5,2,1,2175,0
6,2,3,5,3,2,3550,0
6,3,3,5,3,2,5160,0
6,4,3,5,1,3,6078,0
6,5,3,5,2,3,6893,7478
7,1,3,5,3,2,3260,0
7,2,3,5,3,1,4182,0
7,3,3,5,2,3,5693,0
7,4,3,5,1,2,12537,0
7,5,3,5,2,3,18334,0
7,6,3,5,2,1,20126,0
7,7,3,5,3,2,23252,0
7,8,3,5,1,2,35044,0
7,9,3,5,3,1,37852,0
7,10,3,5,2,3,38959,0
7,11,3,5,2,3,39669,0
7,12,3,5,1,2,40620,0
7,13,3,5,3,1,41583,42287
8,1,3,5,2,2,2067,0
8,2,3,5,3,1,3726,0
8,3,3,5,3,2,6431,0
8,4,3,5,1,3,7363,0
8,5,3,5,2,3,8239,0
8,6,3,5,2,1,8989,9525
9,1,3,6,2,1,2076,0
9,2,3,6,3,2,3800,0
9,3,3,6,3,2,4559,0
9,4,3,6,1,3,5439,0
9,5,3,6,2,3,6928,0
9,6,3,6,2,3,7760,8299
10,1,3,6,3,2,1587,0
10,2,3,6,3,1,2587,0
10,3,3,6,2,2,3755,0
10,4,3,6,1,3,5931,0
10,5,3,6,2,1,6720,0
10,6,3,6,3,2,7857,0
10,7,3,6,2,3,9954,0
10,8,3,6,1,3,11181,0
10,9,3,6,2,1,12260,0
10,10,3,6,3,2,13100,0
10,11,3,6,3,2,13899,0
10,12,3,6,1,3,14777,0
10,13,3,6,2,1,16197,0
10,14,3,6,2,3,16965,17516
11,1,3,6,3,1,1851,0
11,2,3,6,1,3,7136,0
11,3,3,6,2,1,9444,0
11,4,3,6,3,2,10626,0
11,5,3,6,3,2,12516,0
11,6,3,6,1,3,13514,0
11,7,3,6,2,3,14536,0
11,8,3,6,2,1,15303,15857
12,1,3,7,3,1,2040,0
12,2,3,7,3,2,3336,0
12,3,3,7,1,3,7738,0
12,4,3,7,2,1,8769,0
12,5,3,7,1,3,10280,0
12,6,3,7,2,1,11424,0
12,7,3,7,3,2,12216,0
12,8,3,7,3,2,13735,0
12,9,3,7,1,3,14689,0
12,10,3,7,2,3,15824,0
12,11,3,7,2,3,16681,17271
13,1,3,7,3,2,4135,0
13,2,3,7,3,1,5801,0
13,3,3,7,2,3,8951,0
13,4,3,7,1,2,10419,0
13,5,3,7,3,1,11369,0
13,6,3,7,2,3,14316,0
13,7,3,7,2,3,15853,0
13,8,3,7,1,2,18941,0
13,9,3,7,3,3,19940,0
13,10,3,7,3,1,24254,0
13,11,3,7,3,2,25046,0
13,12,3,7,1,3,25933,0
13,13,3,7,2,1,27620,0
13,14,3,7,2,3,28492,0
13,15,3,7,1,2,29270,29844
