trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4062,6593
2,1,3,2,2,1,2059,0
2,2,3,2,3,2,4324,5550
3,1,3,2,3,1,2052,0
3,2,3,2,2,3,4068,5429
4,1,3,4,3,1,5476,0
4,2,3,4,3,2,11789,0
4,3,3,4,1,3,20445,0
4,4,3,4,2,1,26357,0
4,5,3,4,3,3,31597,0
4,6,3,4,3,2,40837,0
4,7,3,4,1,3,49843,0
4,8,3,4,2,1,51069,0
4,9,3,4,2,3,52814,0
4,10,3,4,1,2,54701,0
4,11,3,4,3,1,56741,0
4,12,3,4,3,2,58014,0
4,13,3,4,1,3,59511,60155
5,1,3,4,3,2,3684,0
5,2,3,4,3,1,4843,0
5,3,3,4,2,3,7123,0
5,4,3,4,1,3,14891,0
5,5,3,4,2,1,16291,0
5,6,3,4,3,2,17683,0
5,7,3,4,2,2,21243,0
5,8,3,4,1,3,28339,0
5,9,3,4,2,1,30804,0
5,10,3,4,3,3,34740,0
5,11,3,4,1,3,41925,0
5,12,3,4,3,2,44349,0
5,13,3,4,3,1,45517,0
5,14,3,4,1,2,51732,0
5,15,3,4,2,2,72133,0
5,16,3,4,2,3,77351,0
5,17,3,4,2,1,79078,0
5,18,3,4,3,3,84873,0
5,19,3,4,1,2,93238,0
5,20,3,4,3,1,94894,0
5,21,3,4,1,3,102372,0
5,22,3,4,2,1,103938,0
5,23,3,4,3,3,108054,0
5,20,3,4,3,3,119999,0
6,1,3,5,3,1,14131,0
6,2,3,5,1,2,25251,0
6,3,3,5,3,1,26563,0
6,4,3,5,2,3,29515,0
6,5,3,5,2,3,38212,0
6,6,3,5,1,2,39387,0
6,7,3,5,3,2,43676,0
6,8,3,5,3,1,44946,0
6,9,3,5,2,3,46524,0
6,10,3,5,2,3,47716,0
6,11,3,5,1,2,48956,49578
7,1,3,5,2,1,4151,0
7,2,3,5,3,2,5335,0
7,3,3,5,1,2,7134,0
7,4,3,5,3,1,8214,0
7,5,3,5,2,3,9407,10024
8,1,3,5,3,1,8908,0
8,2,3,5,3,2,10384,0
8,3,3,5,1,3,11469,0
8,4,3,5,2,3,12861,0
8,5,3,5,2,1,13877,14513
9,1,3,6,3,3,10792,0
9,2,3,6,2,1,15173,0
9,3,3,6,3,2,16421,0
9,4,3,6,3,2,17533,0
9,5,3,6,1,3,18629,0
9,6,3,6,2,3,20023,0
9,7,3,6,2,3,20988,21618
10,1,3,6,2,1,10131,0
10,2,3,6,3,2,11459,0
10,3,3,6,3,2,13628,0
10,4,3,6,1,3,15291,0
10,5,3,6,2,1,16380,0
10,6,3,6,2,3,17373,18012
11,1,3,6,3,2,5245,0
11,2,3,6,3,1,6362,0
11,3,3,6,2,3,10501,0
11,4,3,6,2,3,21622,0
11,5,3,6,1,2,25598,0
11,6,3,6,3,2,26679,0
11,7,3,6,3,1,28542,0
11,8,3,6,2,3,29751,0
11,9,3,6,2,3,30662,31331
12,1,3,7,2,1,6336,0
12,2,3,7,3,2,8625,0
12,3,3,7,3,2,9664,0
12,4,3,7,1,3,10706,0
12,5,3,7,2,1,11688,0
12,6,3,7,2,3,13736,0
12,7,3,7,1,3,15000,15856
13,1,3,7,2,1,5769,0
13,2,3,7,3,2,7074,0
13,3,3,7,3,2,8289,0
13,4,3,7,1,3,10544,0
13,5,3,7,2,1,11792,0
13,6,3,7,2,3,13000,0
13,7,3,7,1,2,14040,14589
