trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,3989,7028
2,1,3,2,2,1,1760,0
2,2,3,2,3,2,3047,3550
3,1,3,2,3,1,1590,0
3,2,3,2,2,3,2621,3216
4,1,3,4,3,1,2821,0
4,2,3,4,3,2,4701,0
4,3,3,4,2,2,7875,0
4,4,3,4,1,3,11486,0
4,5,3,4,2,1,12663,0
4,6,3,4,2,2,15796,0
4,7,3,4,3,3,17115,0
4,8,3,4,2,3,19853,0
4,9,3,4,1,2,21173,0
4,10,3,4,3,1,22318,0
4,11,3,4,2,3,25419,0
4,12,3,4,3,2,26643,0
4,13,3,4,1,1,29627,0
4,14,3,4,3,2,32603,0
4,15,3,4,1,3,33538,0
4,16,3,4,2,1,34763,0
4,17,3,4,2,3,36971,0
4,18,3,4,1,2,38721,0
4,19,3,4,3,2,39476,39937
5,1,3,4,3,2,2087,0
5,2,3,4,3,1,3029,0
5,3,3,4,2,3,4157,0
5,4,3,4,2,3,5164,0
5,5,3,4,3,2,6845,0
5,6,3,4,1,2,9737,0
5,7,3,4,3,1,10678,0
5,8,3,4,2,3,11533,0
5,9,3,4,2,3,13188,0
5,10,3,4,1,2,14612,0
5,11,3,4,3,2,15428,0
5,12,3,4,3,1,16156,16747
6,1,3,5,2,1,1962,0
6,2,3,5,3,2,2811,0
6,3,3,5,3,2,4712,0
6,4,3,5,1,3,5371,0
6,5,3,5,2,3,6330,6808
7,1,3,5,2,1,1435,0
7,2,3,5,3,2,3027,0
7,3,3,5,3,2,4183,0
7,4,3,5,1,3,4874,0
7,5,3,5,2,1,5747,6308
8,1,3,5,2,1,802,0
8,2,3,5,3,3,2572,0
8,3,3,5,1,2,6390,0
8,4,3,5,3,2,7257,0
8,5,3,5,3,1,8993,0
8,6,3,5,2,3,10249,0
8,7,3,5,1,3,11521,0
8,8,3,5,2,1,12233,12727
9,1,3,6,3,1,2884,0
9,2,3,6,1,3,5788,0
9,3,3,6,2,3,8299,0
9,4,3,6,3,1,9627,0
9,5,3,6,3,2,11659,0
9,6,3,6,3,2,13163,0
9,7,3,6,1,3,13963,0
9,8,3,6,2,3,14936,0
9,9,3,6,2,3,15643,16149
10,1,3,6,3,2,1175,0
10,2,3,6,3,1,1933,0
10,3,3,6,1,3,5469,0
10,4,3,6,2,1,6621,0
10,5,3,6,3,2,7699,0
10,6,3,6,2,3,9421,0
10,7,3,6,2,3,10525,0
10,8,3,6,1,2,11629,0
10,9,3,6,3,1,12381,0
10,10,3,6,3,2,13454,0
10,11,3,6,1,3,14332,0
10,12,3,6,2,1,15892,0
10,13,3,6,2,3,16652,17216
11,1,3,6,3,1,692,0
11,2,3,6,3,3,2500,0
11,3,3,6,2,3,4188,0
11,4,3,6,1,2,5084,0
11,5,3,6,3,1,5820,0
11,6,3,6,3,2,6836,0
11,7,3,6,1,3,8059,0
11,8,3,6,2,3,8924,0
11,9,3,6,2,1,9763,10288
12,1,3,7,2,2,1835,0
12,2,3,7,3,1,3483,0
12,3,3,7,1,3,6339,0
12,4,3,7,2,1,7131,0
12,5,3,7,3,2,7899,0
12,6,3,7,3,2,8675,0
12,7,3,7,1,3,9503,0
12,8,3,7,2,1,10923,0
12,9,3,7,2,3,11675,0
12,10,3,7,1,3,12562,13183
13,1,3,7,2,1,1002,0
13,2,3,7,3,2,2491,0
13,3,3,7,3,2,5546,0
13,4,3,7,1,3,6442,0
13,5,3,7,2,1,7666,0
13,6,3,7,2,3,8418,0
13,7,3,7,1,2,9202,9743
