trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,5752,7757
2,1,3,2,2,1,2334,0
2,2,3,2,3,2,4166,5211
3,1,3,2,3,1,1606,0
3,2,3,2,2,3,3750,4945
4,1,3,4,3,1,5685,0
4,2,3,4,3,2,9199,0
4,3,3,4,1,3,28748,0
4,4,3,4,2,3,34531,0
4,5,3,4,2,1,35931,0
4,6,3,4,3,3,38244,0
4,7,3,4,1,2,47733,0
4,8,3,4,3,1,49674,0
4,9,3,4,3,2,61490,0
4,10,3,4,1,3,68480,0
4,11,3,4,2,1,76825,0
4,12,3,4,2,3,78442,0
4,13,3,4,1,2,79856,0
4,14,3,4,3,1,81832,0
4,15,3,4,3,2,83392,0
4,16,3,4,1,3,84838,85663
5,1,3,4,2,1,3543,0
5,2,3,4,3,2,4687,0
5,3,3,4,1,2,6461,0
5,4,3,4,3,1,8222,9319
6,1,3,5,3,1,3818,0
6,2,3,5,3,3,7324,0
6,3,3,5,2,3,9692,0
6,4,3,5,1,2,14259,0
6,5,3,5,3,2,15595,0
6,6,3,5,2,1,20995,0
6,7,3,5,3,2,22459,0
6,8,3,5,1,3,25083,0
6,9,3,5,2,3,26027,26695
7,1,3,5,3,1,8176,0
7,2,3,5,2,2,9455,0
7,3,3,5,3,3,11183,0
7,4,3,5,1,2,14367,0
7,5,3,5,3,3,17209,0
7,6,3,5,2,3,18787,0
7,7,3,5,2,1,21626,0
7,8,3,5,3,2,22742,0
7,9,3,5,3,2,24334,0
7,10,3,5,1,3,26109,0
7,11,3,5,2,1,27342,28211
8,1,3,5,2,1,2766,0
8,2,3,5,3,2,4766,0
8,3,3,5,1,2,10477,0
8,4,3,5,3,1,12173,0
8,5,3,5,2,3,16733,0
8,6,3,5,2,2,26044,0
8,7,3,5,1,2,29292,0
8,8,3,5,3,3,30286,0
8,9,3,5,2,3,39859,0
8,10,3,5,2,1,41348,0
8,11,3,5,3,2,43611,0
8,12,3,5,3,2,44627,0
8,13,3,5,1,3,45814,0
8,14,3,5,2,1,47363,0
8,15,3,5,2,3,48444,49185
9,1,3,6,3,1,24446,0
9,2,3,6,2,3,31870,0
9,3,3,6,3,3,33533,0
9,4,3,6,3,2,38677,0
9,5,3,6,1,2,40013,0
9,6,3,6,2,3,42596,0
9,7,3,6,2,1,43772,0
9,8,3,6,3,2,45006,0
9,9,3,6,3,2,46092,0
9,10,3,6,1,3,47028,0
9,11,3,6,2,3,48556,0
9,12,3,6,2,3,49406,49935
10,1,3,6,2,1,4276,0
10,2,3,6,3,2,5803,0
10,3,3,6,3,2,6888,0
10,4,3,6,1,3,7872,0
10,5,3,6,2,1,9264,0
10,6,3,6,2,3,10200,10789
11,1,3,6,2,1,2469,0
11,2,3,6,3,2,3641,0
11,3,3,6,3,2,4770,0
11,4,3,6,1,3,5807,0
11,5,3,6,2,3,6816,0
11,6,3,6,2,1,7799,8481
12,1,3,7,3,3,4706,0
12,2,3,7,2,1,8353,0
12,3,3,7,3,2,9489,0
12,4,3,7,3,2,10633,0
12,5,3,7,1,3,11841,0
12,6,3,7,2,1,13836,0
12,7,3,7,2,3,15368,0
12,8,3,7,1,3,16400,17105
13,1,3,7,2,1,5573,0
13,2,3,7,3,2,6834,0
13,3,3,7,3,2,7818,0
13,4,3,7,1,3,8810,0
13,5,3,7,2,1,10482,0
13,6,3,7,2,3,13218,0
13,7,3,7,1,2,14194,14791
