trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4297,6033
2,1,3,2,2,1,2421,0
2,2,3,2,3,2,4221,5045
3,1,3,2,3,1,2685,0
3,2,3,2,2,3,3932,5104
4,1,3,4,3,1,6716,0
4,2,3,4,3,2,9434,0
4,3,3,4,2,2,14218,0
4,4,3,4,2,3,15378,0
4,5,3,4,2,3,16788,0
4,6,3,4,3,3,18299,0
4,7,3,4,3,3,21627,0
4,8,3,4,1,2,25525,0
4,9,3,4,3,1,26796,0
4,10,3,4,3,2,29011,0
4,11,3,4,1,3,30402,31135
5,1,3,4,3,2,3084,0
5,2,3,4,3,1,4490,0
5,3,3,4,2,3,5683,0
5,4,3,4,2,3,6811,0
5,5,3,4,3,2,8588,0
5,6,3,4,3,2,11763,0
5,7,3,4,1,3,15108,0
5,8,3,4,2,1,16059,0
5,9,3,4,3,2,17699,0
5,10,3,4,2,2,22666,0
5,11,3,4,1,3,24795,0
5,12,3,4,2,1,26835,0
5,13,3,4,2,3,28707,0
5,14,3,4,1,2,30332,0
5,15,3,4,3,1,31284,0
5,16,3,4,3,2,32412,0
5,17,3,4,2,3,36612,0
5,18,3,4,2,3,38564,0
5,19,3,4,1,1,40763,0
5,20,3,4,3,2,45252,0
5,21,3,4,3,2,47293,0
5,22,3,4,1,3,52011,0
5,23,3,4,2,1,53051,0
5,24,3,4,3,3,54771,0
5,25,3,4,2,3,58276,0
5,26,3,4,1,2,62180,0
5,27,3,4,3,1,63148,0
5,28,3,4,3,2,64117,64733
6,1,3,5,3,1,3823,0
6,2,3,5,3,2,6638,0
6,3,3,5,1,3,7494,0
6,4,3,5,2,1,8414,0
6,5,3,5,3,2,9383,0
6,6,3,5,2,3,13758,0
6,7,3,5,2,3,16302,0
6,8,3,5,1,2,17752,0
6,9,3,5,3,1,18663,0
6,10,3,5,3,2,19677,0
6,11,3,5,1,3,23454,0
6,12,3,5,2,1,24877,0
6,13,3,5,2,3,25758,0
6,14,3,5,1,2,26703,27620
7,1,3,5,3,2,3709,0
7,2,3,5,3,1,7396,0
7,3,3,5,2,2,8531,0
7,4,3,5,2,3,13507,0
7,5,3,5,2,3,14530,0
7,6,3,5,1,2,15624,0
7,7,3,5,3,1,16652,0
7,8,3,5,3,2,18436,0
7,9,3,5,2,3,20721,0
7,10,3,5,2,3,21643,0
7,11,3,5,1,2,23275,0
7,12,3,5,3,1,24317,0
7,13,3,5,3,2,25772,0
7,14,3,5,2,3,27460,0
7,15,3,5,2,3,29907,0
7,16,3,5,1,2,31540,0
7,17,3,5,3,2,32444,0
7,18,3,5,3,1,35588,0
7,19,3,5,2,3,36956,0
7,20,3,5,2,3,38315,0
7,21,3,5,1,2,40122,0
7,22,3,5,3,1,40952,41838
8,1,3,5,2,1,1979,0
8,2,3,5,3,2,3340,0
8,3,3,5,3,2,4138,0
8,4,3,5,1,3,5195,0
8,5,3,5,2,1,6041,0
8,6,3,5,3,2,7692,0
8,7,3,5,2,2,10709,0
8,8,3,5,1,3,13027,0
8,9,3,5,2,1,13955,0
8,10,3,5,3,2,15179,0
8,11,3,5,1,3,18936,0
8,12,3,5,2,1,19716,0
8,13,3,5,2,3,20460,0
8,14,3,5,1,2,22476,0
8,15,3,5,3,1,23893,0
8,16,3,5,3,2,25043,0
8,17,3,5,1,3,26492,0
8,18,3,5,2,1,27612,0
8,19,3,5,2,3,28484,28990
9,1,3,6,3,1,2552,0
9,2,3,6,3,2,4297,0
9,3,3,6,1,3,6776,0
9,4,3,6,2,1,7720,0
9,5,3,6,3,2,8640,0
9,6,3,6,2,3,10736,0
9,7,3,6,2,3,12473,0
9,8,3,6,3,3,13320,0
9,9,3,6,1,2,16385,0
9,10,3,6,3,1,17432,0
9,11,3,6,3,2,18728,0
9,12,3,6,1,3,19656,0
9,13,3,6,2,1,21055,0
9,14,3,6,2,3,21847,0
9,15,3,6,1,3,22663,23793
10,1,3,6,3,2,1450,0
10,2,3,6,3,1,2578,0
10,3,3,6,2,2,3770,0
10,4,3,6,2,2,4921,0
10,5,3,6,2,3,6699,0
10,6,3,6,2,3,7786,0
10,7,3,6,1,2,9089,0
10,8,3,6,3,1,9985,0
10,9,3,6,3,2,11172,0
10,10,3,6,1,3,11961,0
10,11,3,6,2,3,13034,0
10,12,3,6,2,1,13889,14485
11,1,3,6,3,1,1827,0
11,2,3,6,3,2,3248,0
11,3,3,6,1,3,4513,0
11,4,3,6,2,1,5362,0
11,5,3,6,2,3,6855,0
11,6,3,6,1,2,8050,0
11,7,3,6,3,1,9147,0
11,8,3,6,3,2,10483,0
11,9,3,6,1,3,11305,0
11,10,3,6,2,1,12282,0
11,11,3,6,2,3,13074,13632
12,1,3,7,3,1,2143,0
12,2,3,7,3,2,3574,0
12,3,3,7,1,3,4462,0
12,4,3,7,2,1,5550,0
12,5,3,7,2,3,6310,0
12,6,3,7,1,2,7749,0
12,7,3,7,3,1,8654,0
12,8,3,7,3,2,9542,0
12,9,3,7,1,3,10310,0
12,10,3,7,2,3,11494,0
12,11,3,7,2,3,12287,12855
13,1,3,7,3,1,3299,0
13,2,3,7,3,2,7930,0
13,3,3,7,1,3,9115,0
13,4,3,7,2,1,9973,0
13,5,3,7,2,3,10715,0
13,6,3,7,1,2,12019,0
13,7,3,7,3,1,12796,0
13,8,3,7,3,2,14332,0
13,9,3,7,1,3,15160,0
13,10,3,7,2,3,16100,16649
