trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,4835,7137
2,1,3,2,2,1,3288,0
2,2,3,2,3,2,5285,6120
3,1,3,2,3,1,2644,0
3,2,3,2,2,3,3978,4814
4,1,3,4,3,1,7888,0
4,2,3,4,3,2,11565,0
4,3,3,4,2,3,14005,0
4,4,3,4,2,3,22222,0
4,5,3,4,1,2,24781,0
4,6,3,4,3,1,27318,0
4,7,3,4,3,2,29126,0
4,8,3,4,1,3,30718,31426
5,1,3,4,2,1,4433,0
5,2,3,4,3,2,5538,0
5,3,3,4,1,2,7438,0
5,4,3,4,3,1,8954,9581
6,1,3,5,2,1,5479,0
6,2,3,5,3,2,6795,0
6,3,3,5,3,2,10684,0
6,4,3,5,1,3,11755,0
6,5,3,5,2,3,12932,13552
7,1,3,5,2,1,2558,0
7,2,3,5,3,2,6014,0
7,3,3,5,3,2,6990,0
7,4,3,5,1,3,9062,0
7,5,3,5,2,1,10343,10888
8,1,3,5,2,1,1674,0
8,2,3,5,3,2,3688,0
8,3,3,5,3,2,4689,0
8,4,3,5,2,2,7000,0
8,5,3,5,2,3,9744,0
8,6,3,5,2,2,10863,0
8,7,3,5,2,2,17023,0
8,8,3,5,2,3,19024,0
8,9,3,5,1,2,20248,0
8,10,3,5,3,1,22120,0
8,11,3,5,3,2,26649,0
8,12,3,5,1,3,27590,0
8,13,3,5,2,3,29241,0
8,14,3,5,2,1,30167,31063
9,1,3,6,2,1,6905,0
9,2,3,6,3,2,9107,0
9,3,3,6,3,2,10067,0
9,4,3,6,1,3,11117,0
9,5,3,6,2,3,13033,0
9,6,3,6,2,3,15130,15890
10,1,3,6,3,2,3915,0
10,2,3,6,3,1,5155,0
10,3,3,6,2,2,7891,0
10,4,3,6,1,1,10243,0
10,5,3,6,2,3,11628,0
10,6,3,6,3,2,13886,0
10,7,3,6,1,3,15122,0
10,8,3,6,2,1,16276,0
10,9,3,6,3,2,17580,0
10,10,3,6,1,1,18680,0
10,11,3,6,2,3,20828,0
10,12,3,6,2,3,22412,0
10,13,3,6,1,2,24979,0
10,14,3,6,3,1,26284,0
10,15,3,6,3,2,27572,0
10,16,3,6,1,3,28580,0
10,17,3,6,2,1,31835,0
10,18,3,6,2,3,32756,33431
11,1,3,6,3,2,2345,0
11,2,3,6,3,1,4852,0
11,3,3,6,2,3,5878,0
11,4,3,6,2,2,8622,0
11,5,3,6,3,2,10116,0
11,6,3,6,1,3,11066,0
11,7,3,6,2,1,12753,0
11,8,3,6,1,3,17379,0
11,9,3,6,2,1,19975,0
11,10,3,6,3,2,21412,0
11,11,3,6,3,2,22644,0
11,12,3,6,1,3,23755,0
11,13,3,6,2,3,25155,0
11,14,3,6,2,1,26052,26862
12,1,3,7,3,1,3313,0
12,2,3,7,3,3,8441,0
12,3,3,7,1,2,12689,0
12,4,3,7,2,3,13832,0
12,5,3,7,2,1,14738,0
12,6,3,7,3,2,16673,0
12,7,3,7,3,2,18281,0
12,8,3,7,1,3,19179,0
12,9,3,7,2,1,21184,0
12,10,3,7,2,3,21887,0
12,11,3,7,1,3,23170,23773
13,1,3,7,2,1,2168,0
13,2,3,7,3,2,6652,0
13,3,3,7,3,2,8027,0
13,4,3,7,1,3,9048,0
13,5,3,7,2,1,10148,0
13,6,3,7,2,3,11105,0
13,7,3,7,1,2,12072,12616
