trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,44787,46654
2,1,3,2,3,2,2967,0
2,2,3,2,2,1,6967,0
2,3,3,2,2,2,9118,0
2,4,3,2,1,3,17189,0
2,5,3,2,2,1,18830,0
2,6,3,2,3,2,20695,21572
3,1,3,2,3,1,3298,0
3,2,3,2,2,3,4778,5581
4,1,3,4,3,1,8799,0
4,2,3,4,3,2,10691,0
4,3,3,4,2,2,14222,0
4,4,3,4,2,3,15906,0
4,5,3,4,1,2,17691,0
4,6,3,4,2,3,19974,0
4,7,3,4,2,1,23357,0
4,8,3,4,3,2,25432,0
4,9,3,4,3,2,26570,0
4,10,3,4,1,3,27967,28652
5,1,3,4,3,2,2343,0
5,2,3,4,3,1,5404,0
5,3,3,4,2,3,6685,0
5,4,3,4,2,3,7996,0
5,5,3,4,3,2,14148,0
5,6,3,4,1,2,21884,0
5,7,3,4,3,1,22888,0
5,8,3,4,2,3,24043,0
5,9,3,4,2,3,27289,0
5,10,3,4,1,2,28509,0
5,11,3,4,3,1,29747,0
5,12,3,4,3,3,30803,0
5,13,3,4,1,2,32656,0
5,14,3,4,3,1,33755,34453
6,1,3,5,3,1,5840,0
6,2,3,5,3,3,8671,0
6,3,3,5,1,2,12839,0
6,4,3,5,2,3,15017,0
6,5,3,5,2,1,16161,0
6,6,3,5,3,2,20694,0
6,7,3,5,3,2,22795,0
6,8,3,5,1,3,23840,0
6,9,3,5,2,3,24774,25322
7,1,3,5,3,2,4178,0
7,2,3,5,3,1,5066,0
7,3,3,5,2,3,7147,0
7,4,3,5,3,3,10970,0
7,5,3,5,2,3,12270,0
7,6,3,5,1,2,13448,0
7,7,3,5,3,1,14890,0
7,8,3,5,2,3,22683,0
7,9,3,5,3,3,28176,0
7,10,3,5,1,2,31783,0
7,11,3,5,3,2,34883,0
7,12,3,5,2,1,37159,0
7,13,3,5,1,2,46638,0
7,14,3,5,3,1,48143,0
7,15,3,5,2,2,50641,0
7,16,3,5,2,3,54831,0
7,17,3,5,1,2,56207,0
7,18,3,5,3,1,57461,0
7,19,3,5,1,1,60639,0
7,20,3,5,2,2,64541,0
7,21,3,5,2,3,69727,0
7,22,3,5,2,3,70659,0
7,23,3,5,1,3,74641,0
7,24,3,5,3,1,76644,0
7,25,3,5,3,2,80459,0
7,26,3,5,3,2,82651,0
7,27,3,5,1,3,84361,0
7,28,3,5,2,1,87011,0
7,29,3,5,2,3,87843,0
7,30,3,5,1,2,89066,0
7,31,3,5,3,1,91482,0
7,32,3,5,3,3,93369,0
7,33,3,5,1,2,113240,0
7,34,3,5,3,1,115233,0
7,35,3,5,2,3,116351,116993
8,1,3,5,2,1,1466,0
8,2,3,5,3,2,5474,0
8,3,3,5,1,1,7597,0
8,4,3,5,1,3,25627,0
8,5,3,5,2,1,26892,0
8,6,3,5,3,2,28500,0
8,7,3,5,3,2,29436,0
8,8,3,5,1,3,30413,0
8,9,3,5,2,3,31938,0
8,10,3,5,2,1,32940,33544
9,1,3,6,2,1,2686,0
9,2,3,6,3,2,3604,0
9,3,3,6,3,2,4678,0
9,4,3,6,1,3,5630,0
9,5,3,6,2,3,6646,0
9,6,3,6,2,3,7525,8184
10,1,3,6,3,2,2821,0
10,2,3,6,3,1,4223,0
10,3,3,6,2,3,11755,0
10,4,3,6,2,2,16707,0
10,5,3,6,1,2,19034,0
10,6,3,6,2,1,20200,0
10,7,3,6,2,2,21818,0
10,8,3,6,1,2,23811,0
10,9,3,6,3,1,24663,0
10,10,3,6,2,2,28300,0
10,11,3,6,2,2,32716,0
10,12,3,6,2,2,38560,0
10,13,3,6,1,3,43056,0
10,14,3,6,2,3,44312,0
10,15,3,6,2,3,45252,0
10,16,3,6,3,2,49654,0
10,17,3,6,3,3,52056,0
10,18,3,6,3,1,58264,0
10,19,3,6,3,2,59391,0
10,20,3,6,2,2,63222,0
10,21,3,6,2,2,68878,0
10,22,3,6,2,2,71270,0
10,23,3,6,2,2,80045,0
10,24,3,6,1,1,81748,0
10,25,3,6,2,3,84976,0
10,26,3,6,2,3,85856,0
10,27,3,6,1,2,87028,0
10,28,3,6,3,2,89349,0
10,29,3,6,3,1,90309,0
10,30,3,6,2,3,91204,0
10,31,3,6,1,3,92267,0
10,32,3,6,2,1,93489,94072
11,1,3,6,3,1,1322,0
11,2,3,6,1,2,4306,0
11,3,3,6,3,3,5734,0
11,4,3,6,2,1,9542,0
11,5,3,6,2,3,13069,0
11,6,3,6,1,2,14937,0
11,7,3,6,3,2,16553,0
11,8,3,6,3,1,17361,0
11,9,3,6,2,3,18218,0
11,10,3,6,1,3,19243,0
11,11,3,6,2,1,20223,20824
12,1,3,7,3,1,2065,0
12,2,3,7,1,3,9897,0
12,3,3,7,3,2,11817,0
12,4,3,7,3,1,12689,0
12,5,3,7,2,2,15566,0
12,6,3,7,2,3,16952,0
12,7,3,7,2,3,23180,0
12,8,3,7,1,2,25388,0
12,9,3,7,3,1,26352,0
12,10,3,7,3,2,27341,0
12,11,3,7,1,3,28295,0
12,12,3,7,2,3,29181,0
12,13,3,7,2,3,30006,30583
13,1,3,7,3,2,1132,0
13,2,3,7,3,1,4060,0
13,3,3,7,1,3,6178,0
13,4,3,7,2,3,7146,0
13,5,3,7,2,1,8022,0
13,6,3,7,3,2,9589,0
13,7,3,7,3,2,11680,0
13,8,3,7,1,3,12590,0
13,9,3,7,2,1,13523,0
13,10,3,7,2,3,14298,0
13,11,3,7,1,2,17723,18295
