trial,move,pegcount,minmove,sourcepeg,destpeg,putime,tottime
1,1,3,1,3,1,6770,8902
2,1,3,2,2,1,2289,0
2,2,3,2,3,2,4327,4956
3,1,3,2,3,1,1056,0
3,2,3,2,2,2,2359,0
3,3,3,2,3,3,5366,0
3,4,3,2,2,3,9479,10251
4,1,3,4,3,1,8268,0
4,2,3,4,3,2,16883,0
4,3,3,4,1,3,21084,0
4,4,3,4,2,1,23771,0
4,5,3,4,2,3,27686,0
4,6,3,4,3,3,31946,0
4,7,3,4,1,2,33618,0
4,8,3,4,3,1,36151,0
4,9,3,4,2,3,38265,0
4,10,3,4,3,3,40642,0
4,11,3,4,1,2,43066,0
4,12,3,4,2,3,44769,0
4,13,3,4,3,1,46323,0
4,14,3,4,3,2,48535,0
4,15,3,4,1,3,50411,0
4,16,3,4,2,1,53403,0
4,17,3,4,3,2,57241,0
4,18,3,4,3,2,59728,0
4,19,3,4,1,3,60663,0
4,20,3,4,2,3,63431,0
4,21,3,4,2,1,64239,0
4,22,3,4,3,2,65723,0
4,23,3,4,3,2,66279,0
4,24,3,4,1,3,71606,72268
5,1,3,4,3,2,3468,0
5,2,3,4,3,1,4257,0
5,3,3,4,2,3,5128,0
5,4,3,4,2,2,8079,0
5,5,3,4,1,3,11366,0
5,6,3,4,2,1,12568,0
5,7,3,4,3,2,14120,0
5,8,3,4,3,2,15661,0
5,9,3,4,1,3,16565,0
5,10,3,4,2,3,18990,0
5,11,3,4,2,1,19686,0
5,12,3,4,3,2,20374,0
5,13,3,4,3,2,20967,21429
6,1,3,5,2,1,4325,0
6,2,3,5,3,2,5962,0
6,3,3,5,3,2,7276,0
6,4,3,5,1,3,7865,0
6,5,3,5,2,3,8450,8922
7,1,3,5,2,1,2445,0
7,2,3,5,3,2,3157,0
7,3,3,5,1,2,3941,0
7,4,3,5,3,1,5917,0
7,5,3,5,2,3,6740,7230
8,1,3,5,2,1,1942,0
8,2,3,5,3,2,2690,0
8,3,3,5,1,3,8370,0
8,4,3,5,2,1,9149,0
8,5,3,5,3,2,9822,0
8,6,3,5,3,2,10694,0
8,7,3,5,1,3,11262,0
8,8,3,5,2,3,11997,0
8,9,3,5,2,1,12621,13115
9,1,3,6,3,1,3901,0
9,2,3,6,3,2,5650,0
9,3,3,6,2,3,9811,0
9,4,3,6,1,2,10653,0
9,5,3,6,3,1,12006,0
9,6,3,6,2,3,14235,0
9,7,3,6,1,2,16116,0
9,8,3,6,3,1,16747,0
9,9,3,6,2,3,18538,0
9,10,3,6,2,3,21746,0
9,11,3,6,1,2,22634,0
9,12,3,6,3,2,24069,0
9,13,3,6,2,1,25090,0
9,14,3,6,3,2,28656,0
9,15,3,6,1,3,29393,0
9,16,3,6,2,3,30150,0
9,17,3,6,2,3,30691,31204
10,1,3,6,3,1,1711,0
10,2,3,6,2,3,7169,0
10,3,3,6,1,2,8593,0
10,4,3,6,3,2,10243,0
10,5,3,6,3,1,11582,0
10,6,3,6,2,3,12461,0
10,7,3,6,2,3,13013,13532
11,1,3,6,3,1,2441,0
11,2,3,6,3,3,3982,0
11,3,3,6,1,3,5936,0
11,4,3,6,2,1,7045,0
11,5,3,6,3,2,7997,0
11,6,3,6,3,2,9144,0
11,7,3,6,1,3,9707,0
11,8,3,6,2,3,10415,0
11,9,3,6,2,1,10982,11513
12,1,3,7,3,2,4409,0
12,2,3,7,3,1,5436,0
12,3,3,7,2,3,7249,0
12,4,3,7,2,3,8516,0
12,5,3,7,1,2,9524,0
12,6,3,7,3,1,10296,0
12,7,3,7,3,2,11651,0
12,8,3,7,1,3,12483,0
12,9,3,7,2,3,13244,0
12,10,3,7,2,3,13948,14485
13,1,3,7,3,3,2644,0
13,2,3,7,2,1,3700,0
13,3,3,7,3,2,5028,0
13,4,3,7,3,2,6579,0
13,5,3,7,1,3,7363,0
13,6,3,7,2,1,8019,0
13,7,3,7,2,3,8603,0
13,8,3,7,1,2,9523,10068
