0 0 100 150
-0.00869565 0 100 150
-0.0198068 0 100 150
-0.0262584 -0.00645161 100 150
-0.0345917 -0.0147849 100 150
-0.0457028 -0.0258961 100 150
-0.0514171 -0.0316103 100 150
-0.0569727 -0.0371659 100 150
-0.0625282 -0.0427215 100 150
-0.0680838 -0.048277 100 150
-0.0798485 -0.0600417 100 150
-0.0909596 -0.0711528 100 150
-0.102071 -0.0822639 100 150
-0.109214 -0.0894068 100 150
-0.118737 -0.0989306 100 150
-0.12643 -0.106623 100 150
-0.138194 -0.118388 100 150
-0.144077 -0.12427 100 150
-0.155188 -0.135381 100 150
-0.161855 -0.142048 100 150
-0.173619 -0.153812 100 150
-0.179502 -0.159695 100 150
-0.184502 -0.164695 100 150
-0.190384 -0.170577 100 150
-0.199475 -0.179668 100 150
-0.210586 -0.190779 100 150
-0.216647 -0.19684 100 150
-0.227758 -0.207951 100 150
-0.239522 -0.219716 100 150
-0.248218 -0.228411 100 150
-0.257309 -0.237502 100 150
-0.26842 -0.248613 100 150
-0.279531 -0.259724 100 150
-0.285245 -0.265439 100 150
-0.291912 -0.272105 100 150
-0.299055 -0.279248 100 150
-0.306747 -0.286941 100 150
-0.317274 -0.297467 100 150
-0.325274 -0.305467 100 150
-0.336385 -0.316578 100 150
-0.345476 -0.325669 100 150
-0.35724 -0.337434 100 150
-0.368351 -0.348545 100 150
-0.379463 -0.359656 100 150
-0.388158 -0.368351 100 150
-0.398684 -0.378878 100 150
-0.410449 -0.390642 100 150
-0.420976 -0.401169 100 150
-0.432087 -0.41228 100 150
-0.443198 -0.423391 100 150
-0.454962 -0.435156 100 150
-0.465489 -0.445682 100 150
-0.470894 -0.451087 100 150
-0.47645 -0.456643 100 150
-0.48251 -0.462704 100 150
-0.493621 -0.473815 100 150
-0.499177 -0.47937 100 150
-0.510288 -0.490481 100 150
-0.517696 -0.497889 100 150
-0.523756 -0.503949 100 150
-0.529019 -0.509213 100 150
-0.54013 -0.520324 100 150
-0.54813 -0.528324 100 150
-0.556826 -0.537019 100 150
-0.567937 -0.54813 100 150
-0.579048 -0.559242 100 150
-0.590159 -0.570353 100 150
-0.60127 -0.581464 100 150
-0.613035 -0.593228 100 150
-0.624146 -0.60434 100 150
-0.630813 -0.611006 100 150
-0.639146 -0.61934 100 150
